rule_type,brand,style_name,serial_regex,date_fields,example_serials,decade_ambiguity,guidance_action,guidance_text,evidence_excerpt,source_url,retrieved_on
guidance,ClimateMaster,Style 1: Ten (10) character Serial number begins with a letter followed by nine (9) numerical digits.,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 1: Ten (10) character Serial number begins with a letter followed by nine (9) numerical digits.,Style 1: Ten (10) character Serial number begins with a letter followed by nine (9) numerical digits.,https://www.building-center.org/climatemaster-hvac-age/,2026-01-25T03:35:08Z
guidance,ClimateWorx,Style 1: 03-1205/C03/01A,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/climateworx-hvac-age/,2026-01-25T03:35:10Z
decode,ClimateWorx,Style 1: 03-1205/C03/01A,^\d{2}[A-Z0-9-]\d{4}[C]\d{4}[A]$,"{""year"": {""positions"": {""start"": 4, ""end"": 6}}}","[""03-1205C0301A""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the com",https://www.building-center.org/climateworx-hvac-age/,2026-01-25T03:35:10Z
guidance,Cold Point,Style 1: Unknown,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/cold-point-hvac-age/,2026-01-25T03:35:14Z
guidance,Cold Point,Style 1: Unknown,,"{""year"": {""positions"": {""start"": 4, ""end"": 6}}}",[],"{""is_ambiguous"": true, ""notes"": ""No validated example serial for this style""}",pattern_no_example,"Description:
Unfortunately we are unable to determine the date of manufacture or age of these units.  Perhaps you can assist us in our research with additional information.
Email us at [email protected]
Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag.  For the U.S. the compliance standard is typically from the American National Standards Institute (ANSI).  For Canada, a common standard compliance is through the Canada Standards Association Group (CSA).  Many times both standards are listed.  Regardless, the specific standard will normally be listed on the data tag/plate and followed by the YEAR of the last revision (often the year is placed in parenthesis or fo","Description:
Unfortunately we are unable to determine the date of manufacture or age of these units.  Perhaps you can assist us in our research with additional information.
Email us at [email protecte",https://www.building-center.org/cold-point-hvac-age/,2026-01-25T03:35:14Z
guidance,ColdFlow,Style 1: 0106K4606307,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/coldflow-hvac-age/,2026-01-25T03:35:12Z
guidance,York/JCI,Style 1: W,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,0 K 5 896070,0 K 5 896070,https://www.building-center.org/coleman-hvac-age/,2026-01-25T03:35:15Z
guidance,York/JCI,Style 2: W,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,A K M011379,A K M011379,https://www.building-center.org/coleman-hvac-age/,2026-01-25T03:35:15Z
guidance,York/JCI,Style 3:,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,99 06 97368,99 06 97368,https://www.building-center.org/coleman-hvac-age/,2026-01-25T03:35:15Z
guidance,York/JCI,Style 4:,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,"01 8 8 123456
Legend: Year is RED ;  Month is GREEN ; Week is BLUE","01 8 8 123456
Legend: Year is RED ;  Month is GREEN ; Week is BLUE",https://www.building-center.org/coleman-hvac-age/,2026-01-25T03:35:15Z
guidance,York/JCI,Style 1: W 0 K 5 896070,,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,"Letter-based date mapping requires chart/manual mapping. Images: https://www.building-center.org/wp-content/uploads/2016/04/COLEMAN-Date-of-Manufacture-Serial-Number-Style-1-_-Data-Plate.jpg, https://www.building-center.org/wp-content/uploads/2016/04/COLEMAN-Date-of-Manufacture-Serial-Number-Style-1.jpg","Year of manufacture can be determined by using the 2 nd & 4 th positions (digits) of the serial number combined
Month of manufacture can be determined by using the 3 rd position (letter separating the",https://www.building-center.org/coleman-hvac-age/,2026-01-25T03:35:15Z
guidance,York/JCI,Style 2: W A K M011379,,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,"Letter-based date mapping requires chart/manual mapping. Images: https://www.building-center.org/wp-content/uploads/2016/04/COLEMAN-Date-of-Manufacture-Serial-Number-Style-2-_-Data-Plate.jpg, https://www.building-center.org/wp-content/uploads/2016/04/COLEMAN-Date-of-Manufacture-Serial-Number-Style-2.jpg","Year of manufacture can be determined by using the 3 th position (letter) of the serial number
Month of manufacture can be determined by using the 2 nd position (letter) of the serial number
See Chart",https://www.building-center.org/coleman-hvac-age/,2026-01-25T03:35:15Z
decode,York/JCI,Style 3: 99 06 97368,^\d{9}$,"{""year"": {""positions"": {""start"": 1, ""end"": 2}}, ""month"": {""positions"": {""start"": 3, ""end"": 4}}}","[""990697368""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 1 st & 2 nd positions of the serial number
Month of manufacture can be determined by using the 3 rd & 4 th positions of the serial number
NOTE: This ",https://www.building-center.org/coleman-hvac-age/,2026-01-25T03:35:15Z
decode,York/JCI,Style 4: 01 88 123456,^\d{10}$,"{""year"": {""positions"": {""start"": 3, ""end"": 4}}, ""month"": {""positions"": {""start"": 1, ""end"": 2}}}","[""0188123456""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 3 rd & 4 th positions of the serial number
Month of manufacture can be determined by using the 1 st & 2 nd positions of the serial number
NOTE: This ",https://www.building-center.org/coleman-hvac-age/,2026-01-25T03:35:15Z
guidance,Columbia,Style 1: 1993,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/columbia-hvac-age/,2026-01-25T03:35:16Z
guidance,COMBAT,Style 1: 7-8197,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/combat-hvac-age/,2026-01-25T03:35:16Z
guidance,Comfort-Aire,Style 1: RSF,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,15 03 00183 (Nordyne style),15 03 00183 (Nordyne style),https://www.building-center.org/comfort-aire-hvac-age/,2026-01-25T03:35:17Z
guidance,Comfort-Aire,Style 2: EB5D302F,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,32 01 07830 (Rheem style),32 01 07830 (Rheem style),https://www.building-center.org/comfort-aire-hvac-age/,2026-01-25T03:35:17Z
guidance,Comfort-Aire,Style 3:,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,08 04 237539 (Goodman style),08 04 237539 (Goodman style),https://www.building-center.org/comfort-aire-hvac-age/,2026-01-25T03:35:17Z
guidance,Comfort-Aire,Style 4: R,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,04 24 070098 (ICP style),04 24 070098 (ICP style),https://www.building-center.org/comfort-aire-hvac-age/,2026-01-25T03:35:17Z
guidance,Comfort-Aire,Style 5:,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,"92 A -C70097 (Addison Products - APCO style)
Style 6a:   JR10006245X (unknown manufacturer style)
Style 6b:   BT 255768 046X (unknown manufacturer style)
Legend: Year is RED ;  Month is GREEN ; Week is BLUE","92 A -C70097 (Addison Products - APCO style)
Style 6a:   JR10006245X (unknown manufacturer style)
Style 6b:   BT 255768 046X (unknown manufacturer style)
Legend: Year is RED ;  Month is GREEN ; Week i",https://www.building-center.org/comfort-aire-hvac-age/,2026-01-25T03:35:17Z
decode,Comfort-Aire,Style 1: RSF 15 03 00183 (Nordyne style),^[R][S][F]\d{9}$,"{""year"": {""positions"": {""start"": 4, ""end"": 5}}, ""month"": {""positions"": {""start"": 6, ""end"": 7}}}","[""RSF150300183""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 4 th & 5 th positions of the serial number
Month of manufacture can be determined by using the 6 th & 7 th positions of the serial number
Note: The p",https://www.building-center.org/comfort-aire-hvac-age/,2026-01-25T03:35:17Z
decode,Comfort-Aire,Style 2: EB5D302F 32 01 07830 (Rheem style),^[E][B]\d[D]\d{3}[F]\d{9}$,"{""year"": {""positions"": {""start"": 11, ""end"": 12}}, ""week"": {""positions"": {""start"": 9, ""end"": 10}}}","[""EB5D302F320107830""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 11 th & 12 th positions of the serial number
Week of manufacture can be determined by using the 9 th & 10 th positions of the serial number",https://www.building-center.org/comfort-aire-hvac-age/,2026-01-25T03:35:17Z
decode,Comfort-Aire,Style 3: 08 04 237539 (Goodman style),^\d{10}$,"{""year"": {""positions"": {""start"": 1, ""end"": 2}}, ""month"": {""positions"": {""start"": 3, ""end"": 4}}}","[""0804237539""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 1 st & 2 nd positions of the serial number
Month of manufacture can be determined by using the 3 rd & 4 th positions of the serial number",https://www.building-center.org/comfort-aire-hvac-age/,2026-01-25T03:35:17Z
decode,Comfort-Aire,Style 4: R 04 24 070098 (ICP style),^[R]\d{10}$,"{""year"": {""positions"": {""start"": 2, ""end"": 3}}, ""week"": {""positions"": {""start"": 4, ""end"": 5}}}","[""R0424070098""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 2 nd & 3 rd positions of the serial number
Week of manufacture can be determined by using the 4 th & 5 th positions of the serial number",https://www.building-center.org/comfort-aire-hvac-age/,2026-01-25T03:35:17Z
guidance,Comfort-Aire,Style 5: 92 A -C70097 (Addison Products - APCO style),,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,Letter-based date mapping requires chart/manual mapping. Images: https://www.building-center.org/wp-content/uploads/2024/02/Comfort-Aire-style-5-1.jpg,"Year of manufacture can be determined by using the 1 st & 2 nd positions of the serial number
Month of manufacture can be determined by using the 3 rd position (letter) of the serial number
Note: This",https://www.building-center.org/comfort-aire-hvac-age/,2026-01-25T03:35:17Z
guidance,Comfort-Aire,Style 6: JR10006245X -or- BT 255768 046X (unknown manufacturer style),,{},[],"{""is_ambiguous"": true, ""notes"": ""Year positions not captured from text; chart/image likely required""}",chart_required,"Year positions not captured from text; chart/manual review required. Images: https://www.building-center.org/wp-content/uploads/2024/02/Comfort-Aire-style-6-data-plates.jpg, https://www.building-center.org/wp-content/uploads/2024/02/Comfort-Aire-style-6.jpg","We are currently unable to decode the manufacture date from this style. The serial number is from an unknown manufacturer. If you have information which may assist us, please send us a note !
Note: We",https://www.building-center.org/comfort-aire-hvac-age/,2026-01-25T03:35:17Z
guidance,Carrier/ICP,Style 3: 0000211401-P36-0098,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/comfortmaker-hvac-age/,2026-01-25T03:35:18Z
guidance,Comfortwave,Style 1: 1-99-C-9305-10,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/comfortwave-hvac-age/,2026-01-25T03:35:17Z
guidance,Comitale/CNI,Style 1: Unknown,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/comitale-hvac-age/,2026-01-25T03:35:19Z
guidance,Command-Aire,Style 1: 97A00564 Style 2: F91-90391,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/command-aire-hvac-age/,2026-01-25T03:35:19Z
guidance,Commercial-Pak,Style 1: UNKNOWN,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/commercial-pak-hvac-age/,2026-01-25T03:35:20Z
guidance,Commercial-Pak,Style 1: UNKNOWN,,"{""year"": {""positions"": {""start"": 4, ""end"": 6}}}",[],"{""is_ambiguous"": true, ""notes"": ""No validated example serial for this style""}",pattern_no_example,"Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the compliance standard is typically from the American National Standards Institute (ANSI). For Canada, a common standard compliance is through the Canada Standards Association Group (CSA). Many times both standards are listed. Regardless, the specific standard will normally be listed on the data tag/plate and followed by the YEAR of the last revision (often the year is placed in parenthesis or follows the hyphen after the specific standard number). As these standards are revised or renewed approximately every 4 to 6 years, one can reasonably estimate the year of manufacture within 4-6 years from (af","Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the com",https://www.building-center.org/commercial-pak-hvac-age/,2026-01-25T03:35:20Z
