rule_type,brand,style_name,serial_regex,date_fields,example_serials,decade_ambiguity,guidance_action,guidance_text,evidence_excerpt,source_url,retrieved_on,image_urls
decode,LEAR SIEGLER,Style 5: E2E-9705 01234,^[E]\d[E][A-Z0-9-]\d{4}$,"{""year"": {""positions"": {""start"": 5, ""end"": 6}}, ""month"": {""positions"": {""start"": 6, ""end"": 7}}}","[""E2E-9705""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,Style 5: E2E-9705 01234 Back to Brand Listing Style 1: GBB 0307 08229 Description: Twelve (12) character serial number. Begins with three (3) letter digits followed by nine (9) numerical digits. Year ,https://www.building-center.org/lear-siegler-hvac-age/,2026-01-25T03:37:19Z,[]
guidance,LECS,Style 1: Unknown,,"{""year"": {""positions"": {""start"": 4, ""end"": 6}}}",[],"{""is_ambiguous"": true, ""notes"": ""No validated example serial for this style""}",pattern_no_example,"Style 1: Unknown Back to Brand Listing Style 1: Unknown Description: Unknown Unfortunately we are unable to determine the date of manufacture or age of these units. Perhaps you can assist us in our research with additional information. Email us at [email protected] Using the ANSI or CSA standards to determine approximate Date of Manufacture. Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the compliance standard is typically from the American National Standards Institute (ANSI). For Canada, a common standard compliance is through the Canada Standards Association Group (CSA). Many times both standards are listed. Regardless, the specific standard will normally be listed on the data tag/plate and followed by the YEAR of the l",Style 1: Unknown Back to Brand Listing Style 1: Unknown Description: Unknown Unfortunately we are unable to determine the date of manufacture or age of these units. Perhaps you can assist us in our re,https://www.building-center.org/lecs-hvac-age/,2026-01-25T03:37:19Z,[]
guidance,LENDELL,Style 1: 3C2298461 Style 2: 3C48549S,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 1: 3C2298461 Style 2: 3C48549S Back to Brand Listing Style 1: 3 C229 8461 Style 1 – Description: Nine (9) character Serial number begins with one (1) numerical digit followed by one (1) letter and ends with seven (7) numerical digits. Year of manufacture can be determined by using the 4th – 5th numerical digits. See chart below (Note: The numbers are reversed….i.e. in the sample number above the 4th and 5th digits are “29”. When you reverse the number to “92” you can determine that your unit was manufactured in 1992. Month of manufacture can be determined using the 2nd letter digit. See chart below to decode. Style 2: 3C 48549S Style 2 – Description: Eight (8) character Serial number begins with one (1) numerical digit followed by one (1) letter then six (6) numerical digits and ends,Style 1: 3C2298461 Style 2: 3C48549S Back to Brand Listing Style 1: 3 C229 8461 Style 1 – Description: Nine (9) character Serial number begins with one (1) numerical digit followed by one (1) letter a,https://www.building-center.org/lendell-hvac-age/,2026-01-25T03:37:20Z,[]
decode,LENNOX,Style 1:,"^[A-Z0-9]{10,12}$","{""year"": {""positions"": {""start"": 3, ""end"": 4}}, ""month"": {""positions"": {""start"": 5, ""end"": 5}}, ""week"": {""positions"": {""start"": 1, ""end"": 1}}}","[""1973ANDAFTER"", ""1606B13871"", ""5899L17212""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,Style 1: 16 06 B 13871 -or- 58 99 L 17212 (1973 and after) Style 2: 72 4 -or- 65 12 (prior to 1973) Legend: Year is RED ; Month is GREEN ; Week is BLUE Style 1: 16 06 B 13871 -or- 58 99 L 17212 (Style,https://www.building-center.org/lennox-hvac-age/,2026-01-25T03:37:21Z,[]
guidance,LENNOX,Style 2:,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,"72 4 -or- 65 12 (prior to 1973)
Legend: Year is RED ;  Month is GREEN ; Week is BLUE","72 4 -or- 65 12 (prior to 1973)
Legend: Year is RED ;  Month is GREEN ; Week is BLUE",https://www.building-center.org/lennox-hvac-age/,2026-01-25T03:37:21Z,[]
decode,LENNOX,Style 1: 16 06 B 13871 -or- 58 99 L 17212 (Style used 1973 and after),^\d{4}[BL]\d{5}$,"{""year"": {""positions"": {""start"": 3, ""end"": 4}}, ""month"": {""positions"": {""start"": 5, ""end"": 5}}}","[""1606B13871"", ""5899L17212""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"The first two digits of the serial number are the Factory or Plant Code.
Year of manufacture can be determined by using the 3 rd & 4 th positions of the serial number
Month of manufacture can be deter",https://www.building-center.org/lennox-hvac-age/,2026-01-25T03:37:21Z,"[""https://www.building-center.org/wp-content/uploads/2023/08/Lennox-Style-1-new.jpg""]"
decode,LENNOX,Style 2: 72 4 -or- 65 12 (Style used prior to 1973),"^[A-Z0-9]{6,21}$","{""year"": {""positions"": {""start"": 1, ""end"": 2}}, ""month"": {""positions"": {""start"": 3, ""end"": 4}}}","[""IN1988ANDSUBSEQUENTLY"", ""TOSELL600FURNACES"", ""2NDPOSITIONS"", ""4THPOSITION"", ""NEWYORK1920"", ""THEG14PULSE"", ""CHEFIN1971"", ""HISTORY2"", ""THE1ST"", ""THE3RD""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 1 st & 2 nd positions of the serial number
Month of manufacture can be determined by using the 3 rd -or- 3 rd & 4 th position(s) of the serial number",https://www.building-center.org/lennox-hvac-age/,2026-01-25T03:37:21Z,"[""https://www.building-center.org/wp-content/uploads/2023/08/Lennox-Style-2-new-1.jpg""]"
decode,LG,Style 1:,^\d{3}[HK][AR][MV][KN]\d[A-Z0-9]\d{3}$,"{""year"": {""positions"": {""start"": 1, ""end"": 1}}, ""month"": {""positions"": {""start"": 2, ""end"": 3}}}","[""207KRMK0Y171"", ""407HAVN79423""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,Style 1: 4 07 HAVN79423 -or- 2 07 KRMK0Y171 Style 2: EQ112 2001 3 15 0001 Legend: Year is RED ; Month is GREEN ; Day is BLUE Style 1: 4 07 HAVN79423 -or- 2 07 KRMK0Y171 Year of manufacture can be dete,https://www.building-center.org/lg-hvac-age/,2026-01-25T03:37:22Z,[]
decode,LG,Style 2: EQ112,^\d{11}[L][E][G][E][N][D]$,"{""year"": {""positions"": {""start"": 1, ""end"": 1}}, ""month"": {""positions"": {""start"": 2, ""end"": 3}}}","[""20013150001LEGEND""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,Style 2: EQ112 2001 3 15 0001 Legend: Year is RED ; Month is GREEN ; Day is BLUE Style 1: 4 07 HAVN79423 -or- 2 07 KRMK0Y171 Year of manufacture can be determined by using the 1 st position of the ser,https://www.building-center.org/lg-hvac-age/,2026-01-25T03:37:22Z,[]
decode,LG,Style 1: 4 07 HAVN79423 -or- 2 07 KRMK0Y171,^\d{3}[HK][AR][MV][KN]\d[A-Z0-9]\d{3}$,"{""year"": {""positions"": {""start"": 1, ""end"": 1}}, ""month"": {""positions"": {""start"": 2, ""end"": 3}}}","[""207KRMK0Y171"", ""407HAVN79423""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 1 st position of the serial number
Note that the decade is not distinguished. One must look for other cues to determine the decade. (HINT - Some unit",https://www.building-center.org/lg-hvac-age/,2026-01-25T03:37:22Z,"[""https://www.building-center.org/wp-content/uploads/2017/08/LG-1-Serial-Number.jpg"", ""https://www.building-center.org/wp-content/uploads/2025/03/lg-2012.jpg"", ""https://www.building-center.org/wp-content/uploads/2025/03/lg-2024.jpg""]"
guidance,LG,Style 1: EQ112 2001 3 15 0001,,{},[],"{""is_ambiguous"": true, ""notes"": ""Year positions not captured from text; chart/image likely required""}",chart_required,Year positions not captured from text; chart/manual review required. Images: https://www.building-center.org/wp-content/uploads/2017/08/LG-2-Serial-Number.jpg,"Year of manufacture can be determined by using the 6 th thru 10 th positions of the serial number
Month of manufacture can be determined by using the 11 th position of the serial number (1-9, A=Oct, B",https://www.building-center.org/lg-hvac-age/,2026-01-25T03:37:22Z,"[""https://www.building-center.org/wp-content/uploads/2017/08/LG-2-Serial-Number.jpg""]"
decode,LIBERTY,Style 1: 850304091,^\d{9}$,"{""year"": {""positions"": {""start"": 1, ""end"": 2}}}","[""850304091""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,Style 1: 850304091 Back to Brand Listing Style 1: 8503 04091 Description: Nine (9) character Serial number. Year of manufacture is 1st- 2nd numerical digits Month of manufacture is 3rd – 4th numerical,https://www.building-center.org/liberty-hvac-age/,2026-01-25T03:37:21Z,[]
decode,LIEBERT,Style 2: 349082-001 with Date Code: J-97,^\d{6}[A-Z0-9-]\d{3}$,"{""year"": {""positions"": {""start"": 1, ""end"": 2}}, ""week"": {""positions"": {""start"": 3, ""end"": 4}}}","[""349082-001""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,Style 2: 349082-001 with Date Code: J-97 Back to Brand Listing Style 1: 0641 N137175 Year of manufacture can be determined by using the 1st & 2nd numerical digits. Week of manufacture can be determine,https://www.building-center.org/liebert-hvac-age/,2026-01-25T03:37:23Z,[]
decode,LIFEBREATH,Style 1: MPAA29100902341 (Pre 1995) Style 2: 000 051696000014209 (Post 1995) Style 3: MBAH 0920110887 (Post 1995),^[M][P][A]{2}\d{11}$,"{""year"": {""positions"": {""start"": 5, ""end"": 6}, ""transform"": {""type"": ""reverse_string""}}, ""month"": {""positions"": {""start"": 7, ""end"": 8}}}","[""MPAA29100902341""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,Style 1: MPAA29100902341 (Pre 1995) Style 2: 000 051696000014209 (Post 1995) Style 3: MBAH 0920110887 (Post 1995) Back to Brand Listing Style 1: MPAA 2910 0902341 Description: Fifteen (15) character S,https://www.building-center.org/lifebreath-hvac-age/,2026-01-25T03:37:23Z,[]
decode,LINCOLN,Style 3: 9632 10190,^\d{9}$,"{""year"": {""positions"": {""start"": 2, ""end"": 3}}, ""week"": {""positions"": {""start"": 4, ""end"": 5}}}","[""963210190""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,Style 3: 9632 10190 Back to Brand Listing Style 1: G 0516 50885 Year of manufacture can be determined by using the 2nd & 3rd numerical digits. Week of manufacture can be determined by using the 4th & ,https://www.building-center.org/lincoln-hvac-age/,2026-01-25T03:37:24Z,[]
guidance,LJ WING,Style 1: UNKNOWN,,"{""year"": {""positions"": {""start"": 4, ""end"": 6}}}",[],"{""is_ambiguous"": true, ""notes"": ""No validated example serial for this style""}",pattern_no_example,"Style 1: UNKNOWN Back to Brand Listing Style 1: UNKNOWN Description: Unknown Unfortunately we are unable to determine the date of manufacture or age of these units. Perhaps you can assist us in our research with additional information. Email us at [email protected] Using the ANSI or CSA standards to determine approximate Date of Manufacture. Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the compliance standard is typically from the American National Standards Institute (ANSI). For Canada, a common standard compliance is through the Canada Standards Association Group (CSA). Many times both standards are listed. Regardless, the specific standard will normally be listed on the data tag/plate and followed by the YEAR of the l",Style 1: UNKNOWN Back to Brand Listing Style 1: UNKNOWN Description: Unknown Unfortunately we are unable to determine the date of manufacture or age of these units. Perhaps you can assist us in our re,https://www.building-center.org/lj-wing-hvac-age/,2026-01-25T03:37:25Z,[]
guidance,LJ WING,Style 1: UNKNOWN,,"{""year"": {""positions"": {""start"": 4, ""end"": 6}}}","[""4TO6YEARS""]","{""is_ambiguous"": true, ""notes"": ""No validated example serial for this style""}",pattern_no_example,"Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the compliance standard is typically from the American National Standards Institute (ANSI). For Canada, a common standard compliance is through the Canada Standards Association Group (CSA). Many times both standards are listed. Regardless, the specific standard will normally be listed on the data tag/plate and followed by the YEAR of the last revision (often the year is placed in parenthesis or follows the hyphen after the specific standard number). As these standards are revised or renewed approximately every 4 to 6 years, one can reasonably estimate the year of manufacture within 4-6 years from (af","Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the com",https://www.building-center.org/lj-wing-hvac-age/,2026-01-25T03:37:25Z,"[""https://building-center.org/wp-content/uploads/2015/09/ANSI-Date-Code.png""]"
decode,LOCHINVAR,Style 1: K J -1000130,^\d{7}$,"{""year"": {""positions"": {""start"": 1, ""end"": 1}}, ""month"": {""positions"": {""start"": 2, ""end"": 2}}, ""week"": {""positions"": {""start"": 3, ""end"": 4}}}","[""1000130""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,Style 1: K J -1000130 →Style 2: 11 42 N012345 →Style 3: J - 93 0001 →Style 4: A 07 H00123456 →Style 5: J 93 -1030F →Style 6: M 78 013 →Style 7: 5 Y 013 & 6 S 1064 & 11 AA 0365 →Style 8: 123456 97 08 →,https://www.building-center.org/lochinvar-hvac-age/,2026-01-25T03:37:26Z,[]
decode,LOCHINVAR,Style 2: 11 42 N012345,^\d{4}[N]\d{6}$,"{""year"": {""positions"": {""start"": 1, ""end"": 2}}, ""week"": {""positions"": {""start"": 3, ""end"": 4}}}","[""1142N012345""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,Style 2: 11 42 N012345 →Style 3: J - 93 0001 →Style 4: A 07 H00123456 →Style 5: J 93 -1030F →Style 6: M 78 013 →Style 7: 5 Y 013 & 6 S 1064 & 11 AA 0365 →Style 8: 123456 97 08 →Style 9: 85 04 1234 Leg,https://www.building-center.org/lochinvar-hvac-age/,2026-01-25T03:37:26Z,[]
decode,LOCHINVAR,Style 3: J - 93 0001,^\d{4}$,"{""year"": {""positions"": {""start"": 1, ""end"": 1}}, ""month"": {""positions"": {""start"": 2, ""end"": 2}}, ""week"": {""positions"": {""start"": 3, ""end"": 4}}}","[""0001""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,Style 3: J - 93 0001 →Style 4: A 07 H00123456 →Style 5: J 93 -1030F →Style 6: M 78 013 →Style 7: 5 Y 013 & 6 S 1064 & 11 AA 0365 →Style 8: 123456 97 08 →Style 9: 85 04 1234 Legend: Year is RED ; Month,https://www.building-center.org/lochinvar-hvac-age/,2026-01-25T03:37:26Z,[]
decode,LOCHINVAR,Style 4: A 07 H00123456,^[A]\d{2}[H]\d{8}$,"{""year"": {""positions"": {""start"": 1, ""end"": 1}}, ""month"": {""positions"": {""start"": 2, ""end"": 2}}, ""week"": {""positions"": {""start"": 3, ""end"": 4}}}","[""A07H00123456""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,Style 4: A 07 H00123456 →Style 5: J 93 -1030F →Style 6: M 78 013 →Style 7: 5 Y 013 & 6 S 1064 & 11 AA 0365 →Style 8: 123456 97 08 →Style 9: 85 04 1234 Legend: Year is RED ; Month is GREEN ; Week is BL,https://www.building-center.org/lochinvar-hvac-age/,2026-01-25T03:37:26Z,[]
decode,LOCHINVAR,Style 5: J 93 -1030F,^[A-Z0-9-]\d{4}[F]$,"{""year"": {""positions"": {""start"": 1, ""end"": 1}}, ""month"": {""positions"": {""start"": 2, ""end"": 2}}, ""week"": {""positions"": {""start"": 3, ""end"": 4}}}","[""-1030F""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,Style 5: J 93 -1030F →Style 6: M 78 013 →Style 7: 5 Y 013 & 6 S 1064 & 11 AA 0365 →Style 8: 123456 97 08 →Style 9: 85 04 1234 Legend: Year is RED ; Month is GREEN ; Week is BLUE →Style 1: K J -1000130,https://www.building-center.org/lochinvar-hvac-age/,2026-01-25T03:37:26Z,[]
decode,LOCHINVAR,Style 6: M 78 013,^[M]\d{5}$,"{""year"": {""positions"": {""start"": 1, ""end"": 1}}, ""month"": {""positions"": {""start"": 2, ""end"": 2}}, ""week"": {""positions"": {""start"": 3, ""end"": 4}}}","[""M78013""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,Style 6: M 78 013 →Style 7: 5 Y 013 & 6 S 1064 & 11 AA 0365 →Style 8: 123456 97 08 →Style 9: 85 04 1234 Legend: Year is RED ; Month is GREEN ; Week is BLUE →Style 1: K J -1000130 Year of manufacture c,https://www.building-center.org/lochinvar-hvac-age/,2026-01-25T03:37:26Z,[]
guidance,LOCHINVAR,Style 7: 5 Y 013 & 6 S 1064 & 11 AA 0365,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 7: 5 Y 013 & 6 S 1064 & 11 AA 0365,Style 7: 5 Y 013 & 6 S 1064 & 11 AA 0365,https://www.building-center.org/lochinvar-hvac-age/,2026-01-25T03:37:26Z,[]
