Source.Name,Building,EquipmentType,Area Served,Unit ID,QTY,"Operational
 Status",Make,ModelNumber,SerialNumber,KnownManufactureYear,KnownCapacityTons,"Cooling Capacity 
(Unit)","Cooling Efficiency
(Value)","Cooling Efficiency 
(Rating)","Heating Capacity 
(Input)","Heating Capacity 
(Unit)","Heating Efficiency
(Value)","Heating Efficiency 
(Rating)",Heating Fuel,Extras / Accessories / Configuration,"Fan 
(HP)","Fan Flow
(CFM)","Fan Static 
Pressure
(in. wc)",Extras / Accessories / Configuration2,"Pump 
(HP)","Pump Flow
(GPM)","Head
(Ft Head)","System Pressure
(PSI)",Extras / Accessories / Configuration3,"DHW 
Heating Capacity
(Value)","DHW 
Heating Capacity
(Unit)","DHW Efficiency
(Value)","DHW Efficiency 
(Rating)","DHW Storage Capacity
(Gallons)",Extras / Accessories / Configuration4,Refrigerant,"Voltage 
(Volt-Phase)",Amp,"Unit 
Weight
(lbs)",Column1
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,Air Handling Unit,Classroom 102,EVAP COIL,1,Operational,Carrier,CT7860-C245,6000C04853,2000,,,,,,,,,,,,,,,,,,,,,,,,,,R-22,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,Furnace,Classroom 102,,1,Operational,Carrier,58MXA120-20,,2000,,,,,,,,,Natural Gas,,,,,,,,,,,,,,,,,,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,Ductless Split System,201,head unit,1,Operational,Daikin,FTX30NVJU,E009174,2020,,,,,,,,,Electric,,,,,,,,,,,,,,,,,R-410A,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,WSHP,714,,1,Operational,Climate Master,TCV036AFC30CRTS,V14528757,2017,3,,,,,,,,Electric,,,,,,,,,,,,,,,,,R-410A,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,WSHP,cafeteria,,1,Operational,Climate Master,TCH042AFC40CLSS,213511112,2021?,3.5,,,,,,,,Natural Gas,,,,,,,,,,,,,,,,,R-410A,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,WSHP,cafeteria,,1,Operational,Climate Master,TCH048AFC30CLSS,T13816010,2015,4,,,,,,,,Natural Gas,,,,,,,,,,,,,,,,,R-410A,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,WSHP,cafeteria,,1,Operational,Climate Master,TCH048AFC30CLSS,T13816012,2015,4,,,,,,,,Natural Gas,,,,,,,,,,,,,,,,,R-410A,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,Air Handling Unit,Classroom 506,EVAP COIL,1,Operational,carrier,CT7860-C245,6000C04854,2000,,,,,,,,,Natural Gas,,,,,,,,,,,,,,,,,R-22,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,Furnace,Classroom 506,,1,Operational,Carrier,58MXA120-20,,2000,,,,,,,,,Natural Gas,,,,,,,,,,,,,,,,,,120 V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,Air Handling Unit,Classroom 505,EVAP COIL,1,Operational,carrier,CT7860-C245,6000C04846,2000,,,,,,,,,,,,,,,,,,,,,,,,,,R-22,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,Furnace,Classroom 505,,1,Operational,Carrier,58MXA120-20,,2000,,,,,,,,,Natural Gas,,,,,,,,,,,,,,,,,,120 V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,Air Handling Unit,Classroom 503,EVAP COIL,1,Operational,carrier,CT7860-C245,6000C04850,2000,,,,,,,,,,,,,,,,,,,,,,,,,,R-22,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,Furnace,Classroom 503,,1,Operational,Carrier,58MXA120-20,,2000,,,,,,,,,Natural Gas,,,,,,,,,,,,,,,,,,120 V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,Air Handling Unit,Classroom 504,EVAP COIL,1,Operational,carrier,CT7860-C245,6000C04845,2000,,,,,,,,,,,,,,,,,,,,,,,,,,R-22,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,Furnace,Classroom 504,,1,Operational,Carrier,58MXA120-20,,2000,,,,,,,,,Natural Gas,,,,,,,,,,,,,,,,,,120 V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,Air Handling Unit,Classroom 501,EVAP COIL,1,Operational,carrier,CT7860-C245,6000C04848,2000,,,,,,,,,,,,,,,,,,,,,,,,,,R-22,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,Furnace,Classroom 501,,1,Operational,Carrier,58MXA120-20,,2000,,,,,,,,,Natural Gas,,,,,,,,,,,,,,,,,,120 V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,Air Handling Unit,Classroom 502,EVAP COIL,1,Operational,carrier,CT7860-C245,6000C04839,2000,,,,,,,,,,,,,,,,,,,,,,,,,,R-22,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,Furnace,Classroom 502,,1,Operational,Carrier,58MXA120-20,,2000,,,,,,,,,Natural Gas,,,,,,,,,,,,,,,,,,120 V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,Ductless Split System,ADI,head unit,1,Operational,Daikin,FTX 12NMVJU,G052254,2019,1,,,,,,,,Electric,,,,,,,,,,,,,,,,,R-410A,208V/230V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,Ductless Split System,AD2,head unit,1,Operational,carrier,40WA2608-3,1419V11669,2019,,,,,,,,,Electric,,,,,,,,,,,,,,,,,R-410A,208V/230V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,Ductless Split System,AD3,head unit,1,Operational,Daikin,FTX 12NMVJU,unleggible (close to wall),2019,1,,,,,,,,Electric,,,,,,,,,,,,,,,,,R-410A,208V/230V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,WSHP,Classroom 409/408,,1,Operational,GEOSTAR,ZBV060TR400DNAN0A30SSJ,190400975,2019,5,,,,,,,,Natural Gas,,,,,,,,,,,,,,,,,R-410A,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,WSHP,Classroom 406/407,,1,Operational,ClimateMaster,TCV060AFC40CTTS,224611648,2022,5,,,,,,,,Natural Gas,,,,,,,,,,,,,,,,,R-410A,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,WSHP,Classroom 404/405,,1,Operational,Friedrich,803060FUSFRTCOA,85EU 1693,1985,5,,,,,,,,Natural Gas,,,,,,,,,,,,,,,,,R-22,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,WSHP,Classroom 403/402,,1,Operational,Friedrich,803060FUSFRTCOA,85EU 1691,1985,5,,,,,,,,Natural Gas,,,,,,,,,,,,,,,,,R-22,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,WSHP,Classroom 401,,1,Operational,Friedrich,803036FUSFRTCOA,85EU 1465,1985,3,,,,,,,,Natural Gas,,,,,,,,,,,,,,,,,R-22,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,WSHP,603/604?,cust3  R/S,1,Operational,Friedrich,804060FUSFRTCOA,85CU 2471,1985,5,,,,,,,,Natural Gas,,,,,,,,,,,,,,,,,R-22,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,WSHP,Classroom 304/305,,1,Operational,ClimateMaster,TCV060AFC40CRTS,200310134,2020,5,,,,,,,,Natural Gas,,,,,,,,,,,,,,,,,R-410A,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,WSHP,Classroom 303,,1,Operational,Friedrich,803036FUSFRTCOA,85EU 1472,1985,3,,,,,,,,Natural Gas,,,,,,,,,,,,,,,,,R-22,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,WSHP,Classroom 302/301,,1,Operational,ClimateMaster,TCV060AFC30CRTS,N11919520,2010,5,,,,,,,,Natural Gas,,,,,,,,,,,,,,,,,R-410A,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,WSHP,Classroom 212/213,,1,Operational,Friedrich,803060FUSFRTCOA,85EU 1692,1985,5,,,,,,,,Natural Gas,,,,,,,,,,,,,,,,,R-22,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,WSHP,Classroom 210/211,,1,Operational,ClimateMaster,TCV060AFC30CRTS,W13315901,2018,5,,,,,,,,Natural Gas,,,,,,,,,,,,,,,,,R-410A,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,WSHP,710A,R/S,1,Operational,Friedrich,804031FUSFREC0A,HORIZONTAL ,1985,3.5,,,,,,,,Natural Gas,,,,,,,,,,,,,,,,,R-22,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,WSHP,215,R/S,1,Operational,Friedrich,804037FUSFLSC0A ,HORIZONTAL ,1985,3.5,,,,,,,,Natural Gas,,,,,,,,,,,,,,,,,R-22,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,WSHP,Classroom 209,,1,Operational,Friedrich,803036FUSFRTCOA,85EU 1466,1985,3,,,,,,,,Natural Gas,,,,,,,,,,,,,,,,,R-22,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,Cooling Condensing Unit,,,1,Operational,Carrier,38CKC060620,4099E16086,1999,5,,9,EER,,,,,Electric,,,,,,,,,,,,,,,,,R-22,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,Cooling Condensing Unit,,,1,Operational,Carrier,38ckc060620,4099E16091,1999,5,,9,EER,,,,,Electric,,,,,,,,,,,,,,,,,R-22,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,Cooling Condensing Unit,,,1,Operational,Trane,4TTA4060A4000AB,21305LRJ5F,2021,5,,14,SEER,,,,,Electric,,,,,,,,,,,,,,,,,R-410A,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,Cooling Condensing Unit,,,1,Operational,Carrier,38CKC060620,1200E26643,2000,5,,9,EER,,,,,Electric,,,,,,,,,,,,,,,,,R-22,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,Cooling Condensing Unit,,,1,Operational,Trane,ATTA4060A4000AB,21115JDE5F,2021,5,,14,SEER,,,,,Electric,,,,,,,,,,,,,,,,,R-410A,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,Cooling Condensing Unit,,,1,Operational,Carrier,38CKC060620,1200E28622,2000,5,,9,EER,,,,,Electric,,,,,,,,,,,,,,,,,R-22,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,Cooling Condensing Unit,,,1,Operational,Carrier,38CKC060620,1200E28623,2000,5,,9,EER,,,,,Electric,,,,,,,,,,,,,,,,,R-22,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,Cooling Condensing Unit,,,1,Operational,Carrier,38CKC060620,1200E28642,2000,5,,9,EER,,,,,Electric,,,,,,,,,,,,,,,,,R-22,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,Cooling Condensing Unit,,,1,Operational,Carrier,38CKC060620,1200E28616,2000,5,,9,EER,,,,,Electric,,,,,,,,,,,,,,,,,R-22,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,Cooling Condensing Unit,,,1,Operational,Carrier,38CKC060620,1200E28634,2000,5,,9,EER,,,,,Electric,,,,,,,,,,,,,,,,,R-22,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,Cooling Condensing Unit,,,1,Operational,Carrier,38CKC060620,0400E02473,2000,5,,9,EER,,,,,Electric,,,,,,,,,,,,,,,,,R-22,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,Cooling Condensing Unit,,,1,Operational,Carrier,38CKC060620,1200E28612,2000,5,,9,EER,,,,,Electric,,,,,,,,,,,,,,,,,R-22,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,Ductless Split System,,CONDENSER,1,Operational,carrier,38MGQC18--301,2216V10029,2020,1.5,,,,,,,,Electric,,,,,,,,,,,,,,,,,R-410A,208V/230V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,Ductless Split System,,CONDENSER,1,Operational,Daikin,RXB09AXVJU,,,0.75,,,,,,,,Electric,,,,,,,,,,,,,,,,,R-410A,208V/230V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,Ductless Split System,,CONDENSER,1,Operational,Daikin,RX12NMVJU,G037481,2019,1,,,,,,,,Electric,,,,,,,,,,,,,,,,,R-410A,208V/230V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,Fluid Cooler,SCHOOL,,1,Operational,Evapco,LSW-87A,11-456421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,Boiler,School,,1,Operational,Cleaver Brooks,CFC-E,6.0437E+11,,,,,,,,,,Natural Gas,,,,,,,,,,,,,,,,,,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,Packaged Unit,middle school,,1,Operational,carrier,48HCDB07A2M6A2F5A0,1917P94205,2017,4,,,,,,,,Natural Gas,,,,,,,,,,,,,,,,,R-410A,480V - Three Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,Ductless Split System,middle school,,1,Operational,carrier,38MAQB18R-301,0317v10884,2017,1.5,,,,,,,,Electric,,,,,,,,,,,,,,,,,R-410A,208V/230V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,Packaged Unit,middle school,,1,Operational,Carrier,48HCDB05A3M6A2F5A0,4517C89561,2017,4,,,,,,,,Natural Gas,,,,,,,,,,,,,,,,,R-410A,480V - Three Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,Packaged Unit,middle school,,1,Operational,Carrier,48HCDB05A3M6A2F5A0,1917C87392,2017,4,,,,,,,,Natural Gas,,,,,,,,,,,,,,,,,R-410A,480V - Three Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,Packaged Unit,middle school,,1,Operational,Carrier,48HCDB05A3M6A2F5A0,4517C89564,2017,4,,,,,,,,Natural Gas,,,,,,,,,,,,,,,,,R-410A,480V - Three Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,Packaged Unit,middle school,,1,Operational,Carrier,48HCDB05A3M6A2F5A0,1917C87393,2017,4,,,,,,,,Natural Gas,,,,,,,,,,,,,,,,,R-410A,480V - Three Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,Packaged Unit,middle school,,1,Operational,Carrier,48HCDB05A3M6A2F5A0,1917C87396,2017,4,,,,,,,,Natural Gas,,,,,,,,,,,,,,,,,R-410A,480V - Three Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,Packaged Unit,middle school,,1,Operational,Carrier,48HCDB05A3M6A2F5A0,1917C87394,2017,4,,,,,,,,Natural Gas,,,,,,,,,,,,,,,,,R-410A,480V - Three Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,Packaged Unit,middle school,,1,Operational,Carrier,48HCDB05A3M6A2F5A0,4517C89563,2017,4,,,,,,,,Natural Gas,,,,,,,,,,,,,,,,,R-410A,480V - Three Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,Packaged Unit,middle school,,1,Operational,Carrier,48HCDB05A3M6A2F5A0,4517C89562,2017,4,,,,,,,,Natural Gas,,,,,,,,,,,,,,,,,R-410A,480V - Three Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,Packaged Unit,middle school,,1,Operational,Carrier,48HCDB05A3M6A2F5A0,1917C87395,2017,4,,,,,,,,Natural Gas,,,,,,,,,,,,,,,,,R-410A,480V - Three Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,WSHP,712,,1,Operational,Climate Master,TCH030AFC30CLSS,U13119476,2016,2.5,,,,,,,,,,,,,,,,,,,,,,,,,R-410A,480V - Three Phase,15,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,Cooling Condensing Unit,Gym,,1,Operational,Carrier,38AUZA12A0A6A0A0A0,4922C11047,2022,10,Ton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,Cooling Condensing Unit,Gym,,1,Operational,Carrier,38AUZA12A0A6A0A0A0,4922C11054,2022,10,Ton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,White Pine School,WSHP,KITCHEN - NEWER,,1,Operational,Carrier,50PSH070MWC6ACCZ,1817V59834,2017,6,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-410A,480V - Three Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Middle School,Boiler,School,,1,Operational,Kewanee,KW40- 418-G,22802,,,,,,4707000,BTU/hr,78,AFUE (%),Natural Gas,,,,,,,,,,,,,,,,,,208V/230V - Three Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Middle School,Domestic Water Heater,School,,1,Operational,State,SBF80 199 NE1,G99166749,1999,,,,,,,,,Natural Gas,,,,,,,,,,,199990,BTU/hr,,,80,,,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Middle School,Domestic Water Heater,School,,1,Operational,Rheem,GN91-200,A252003026,2020,,,,,,,,,Natural Gas,,,,,,,,,,,199900,BTU/hr,,,91,,,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Middle School,Packaged Unit,School - Science,RTU-4,1,Operational,CARRIER,50PQ012510,N596799,1984,10,Ton,8.2,EER,12.2,kW,2.9,COP,Electric,,,4000,,,,,,,,,,,,,,R-22,208V/230V - Three Phase,70,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Middle School,Packaged Unit,School - Classrm,RTU-5,1,Operational,CARRIER,50PQ012510,N596793,1984,10,Ton,8.2,EER,12,kW,2.9,COP,Electric,,,4000,,,,,,,,,,,,,,R-22,208V/230V - Three Phase,70,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Middle School,Packaged Unit,School - Café ,RTU-1,1,Operational,Trane,YCD240B3HAFB,P21102411D,1999,20,,,,,,80,AFUE (%),Natural Gas,,,8000,,,,,,,,,,,,,,R-22,208V/230V - Three Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Middle School,Packaged Unit,School - Café,RTU-2,1,Operational,Trane,YCD240B3HAFB,P23105079D,1999,20,,9,EER,,,80,AFUE (%),Natural Gas,,,8000,,,,,,,,,,,,,,R-22,208V/230V - Three Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Middle School,Packaged Unit,School - Café,RTU-3,1,Operational,Trane,YCD150C3HCBB,P24102555D,1999,12.5,Ton,9,EER,250000,BTU/hr,80,AFUE (%),Natural Gas,,,5000,,,,,,,,,,,,,,R-22,208V/230V - Three Phase,77,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Middle School,Packaged Unit,School - Media Rm Office,RTU-6,1,Operational,CARRIER,50YQ036510,Y408758,1984,3,,,,,,,,,,,1200,,,,,,,,,,,,,,R-22,208V/230V - Three Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Middle School,Packaged Unit,School - Meda area ,RTU-7,1,Operational,Carrier,50YQ124300,U433595,1984,2,,9,SEER,1.6,kW,2.8,COP,Electric,,,800,,,,,,,,,,,,,,R-22,208V/230V - Three Phase,,,"Demo and Cap 2 ton Heat Pump, not used anymore "
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Middle School,Packaged Unit,School,RTU-8,1,Operational,Carrier,50PQ012510,N596763,1984,10,Ton,8.2,EER,12,kW,2.9,COP,Electric,,,8000,,,,,,,,,,,,,,R-22,208V/230V - Three Phase,70,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Middle School,MAU,School,,1,Operational,AAON,RK-13-2-FO-31M:Z00EK..DH00PDB,200205-AKGK37123,2002,13,Ton,,,80000,BTU/hr,81,AFUE (%),Natural Gas,,,,,,,,,,,,,,,,,R-22,208V/230V - Three Phase,73,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Middle School,Packaged Unit,School,RTU-10,1,Operational,Trane,YSC060G3RLB27,222310606L,2022,5,Ton,,,,,,,Natural Gas,,,,,,,,,,,,,,,,,R-410A,208V/230V - Three Phase,40,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Middle School,Packaged Unit,School - Entry Offices ,RTU-9,1,Operational,Trane,YCD036C3LABE,R10102320D,2000,3,Ton,,,,,,,Natural Gas,,,1200,,,,,,,,,,,,,,R-22,208V/230V - Three Phase,25,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Middle School,Packaged Unit,GYM,RTU-11,1,Operational,Trane,EBC240A3E0B09000,22341526JA,2022,20,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-410A,208V/230V - Three Phase,125,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Middle School,Packaged Unit,GYM,RTU-12,1,Operational,Trane,EBC240A3E0B09000,22372556JA,2022,20,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-410A,208V/230V - Three Phase,125,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Middle School,Ductless Split System,School,MS-1,1,Operational,Trane,MUH12TN,4002542,2000,1,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,208V/230V - Single Phase,15,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Middle School,Ductless Split System,School,MS-2,1,Operational,Trane,MUH09EW,,2000,0.75,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,208V/230V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Middle School,Ductless Split System,School,MS-3,1,Operational,Trane,MUH12EN,,2000,1,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,208V/230V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Middle School,Cooling Condensing Unit,School,,1,Operational,Trane,TTA048D300A0,P313UN3FF,1999,4,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,208V/230V - Three Phase,19,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Middle School,Cooling Condensing Unit,School,,1,Operational,Trane,RAUCC50ECT130000G,C99F09342M,1999,50,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,208V/230V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Middle School,Cooling Condensing Unit,School,,1,Operational,Trane,TTA030C300A2,22351L14F,2002,2.5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,208V/230V - Three Phase,20,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Middle School,Cooling Condensing Unit,School,,1,Operational,Trane,TTB018C100A2,2235NLD5F,2002,1.5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,208V/230V - Single Phase,15,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Middle School,Cooling Condensing Unit,School,,1,Operational,Trane,TTA030C300A2,22351KK4F,2002,2.5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,208V/230V - Three Phase,20,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Middle School,Cooling Condensing Unit,School,,1,Operational,Trane,TTA048A300A0,D08272903,1989,4,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,208V/230V - Three Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Middle School,Cooling Condensing Unit,School,,1,Operational,Trane,TTA048A300A0,D08272907,1989,4,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,208V/230V - Three Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Middle School,Cooling Condensing Unit,School,,1,Operational,Trane,TTA048A300A0,D08272894,1989,4,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,208V/230V - Three Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Middle School,Cooling Condensing Unit,School,,1,Operational,Trane,TTA048A300A0,D08272886,1989,4,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,208V/230V - Three Phase,,,
