Building,Unit ID,EquipmentType,Make,BrandNormalized,ModelNumber,SDI_Refrigerant,SDI_VoltageVoltPhase,SDI_KnownCapacityTons,Decoded_Refrigerant,Decoded_VoltageVoltPhaseHz,Decoded_NominalCapacityTons,Norm_SDI_Refrigerant,Norm_Decoded_Refrigerant,Norm_SDI_Voltage,Norm_Decoded_Voltage,CapacityResult,RefrigerantResult,VoltageResult,RefrigerantRuleEquipmentTypes,RefrigerantRuleModelRegex,RefrigerantRuleStartPos,RefrigerantRuleEndPos,RefrigerantRuleSource,VoltageRuleEquipmentTypes,VoltageRuleModelRegex,VoltageRuleStartPos,VoltageRuleEndPos,VoltageRuleSource,CapacityRuleEquipmentTypes,CapacityRuleModelRegex,CapacityRuleStartPos,CapacityRuleEndPos,CapacityRuleSource
Dandridge Elementary School,EVAP COIL,Furnace,Trane,TRANE,TXC064E5HPAD,R-22,,5,,575-3-60,,R-22,,,,no_decode,no_decode,truth_missing,,,,,,[],^(?=.{12}$)(?:T),8,8,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Dandridge Elementary School,,Domestic Water Heater,Craftmaster,CRAFTMASTER,G2F7575T4NV,,,,,,,,,,,truth_missing,truth_missing,truth_missing,,,,,,,,,,,,,,,
Dandridge Elementary School,HORIZONTAL L/S,WSHP,Friedrich,FRIEDRICH,A68605000,R-22,,5,,,,R-22,,,,no_decode,no_decode,truth_missing,,,,,,,,,,,,,,,
Dandridge Elementary School,,WSHP,ClimateMaster,CLIMATEMASTER,TCV036AFC30CLTS,R-410A,480V - Three Phase,3,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Dandridge Elementary School,,WSHP,Friedrich,FRIEDRICH,803060FUSFRTCOA,R-22,480V - Three Phase,5,,,,R-22,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Dandridge Elementary School,IN 305 - HORIZONTAL.  L/S,WSHP,Friedrich,FRIEDRICH,A68605000,R-22,480V - Three Phase,5,,,,R-22,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Dandridge Elementary School,,WSHP,Friedrich,FRIEDRICH,803060FUSFRTCOA,R-22,480V - Three Phase,5,,,,R-22,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Dandridge Elementary School,,WSHP,ClimateMaster,CLIMATEMASTER,TCV060AFC40CLTS,R-410A,480V - Three Phase,5,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Dandridge Elementary School,,WSHP,Friedrich,FRIEDRICH,803060FUSFLTCOA,R-22,480V - Three Phase,5,,,,R-22,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Dandridge Elementary School,HORIZONTAL. R/S,WSHP,FRIEDRICH,FRIEDRICH,TCT 0048,R-22,480V - Three Phase,4,,,,R-22,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Dandridge Elementary School,,WSHP,ClimateMaster,CLIMATEMASTER,TCV036AFC30CLTS,R-410A,480V - Three Phase,3,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Dandridge Elementary School,,WSHP,Friedrich,FRIEDRICH,803060FUSFLTCOA,R-22,480V - Three Phase,5,,,,R-22,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Dandridge Elementary School,,WSHP,ClimateMaster,CLIMATEMASTER,TCV060AFC40CLTS,R-410A,480V - Three Phase,5,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Dandridge Elementary School,,WSHP,Friedrich,FRIEDRICH,803060FUSFLTCOA,R-22,480V - Three Phase,5,,,,R-22,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Dandridge Elementary School,,WSHP,ClimateMaster,CLIMATEMASTER,TCV060AFC30CLSS,R-410A,480V - Three Phase,5,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Dandridge Elementary School,,Cooling Condensing Unit,Trane,TRANE,TTA060C400A0,R-22,480V - Three Phase,5,,460-3-60,,R-22,,480-3-60,460-3-60,no_decode,no_decode,mismatch,,,,,,[],^(?=.{12}$)(?:T),8,8,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Dandridge Elementary School,,Cooling Condensing Unit,Trane,TRANE,TTA060C400A0,R-22,480V - Three Phase,5,,460-3-60,,R-22,,480-3-60,460-3-60,no_decode,no_decode,mismatch,,,,,,[],^(?=.{12}$)(?:T),8,8,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Dandridge Elementary School,,Cooling Condensing Unit,Trane,TRANE,TTA060C400A0,R-22,480V - Three Phase,5,,460-3-60,,R-22,,480-3-60,460-3-60,no_decode,no_decode,mismatch,,,,,,[],^(?=.{12}$)(?:T),8,8,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Dandridge Elementary School,,Cooling Condensing Unit,Trane,TRANE,TTA060C400A0,R-22,480V - Three Phase,5,,460-3-60,,R-22,,480-3-60,460-3-60,no_decode,no_decode,mismatch,,,,,,[],^(?=.{12}$)(?:T),8,8,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Dandridge Elementary School,EF-1,Exhaust Fan,PENN,PENN,DXPB,,120 V - Single Phase,,,,,,,120-1-60,,truth_missing,truth_missing,no_decode,,,,,,,,,,,,,,,
Dandridge Elementary School,EF-1,Exhaust Fan,PENN,PENN,DX9B,,120 V - Single Phase,,,,,,,120-1-60,,truth_missing,truth_missing,no_decode,,,,,,,,,,,,,,,
Dandridge Elementary School,EF-2,Exhaust Fan,PENN,PENN,Z7L,,120 V - Single Phase,,,,,,,120-1-60,,truth_missing,truth_missing,no_decode,,,,,,,,,,,,,,,
Dandridge Elementary School,EF-2,Exhaust Fan,PENN,PENN,Z7L,,120 V - Single Phase,,,,,,,120-1-60,,truth_missing,truth_missing,no_decode,,,,,,,,,,,,,,,
Dandridge Elementary School,EWH-1,Unit Heater,MARKEL,MARKEL,ACU8HB284803BH1,,480V - Three Phase,,,,,,,480-3-60,,truth_missing,truth_missing,no_decode,,,,,,,,,,,,,,,
Dandridge Elementary School,EWH-1,Unit Heater,MARKEL,MARKEL,ACU8HB284803BH1,,480V - Three Phase,,,,,,,480-3-60,,truth_missing,truth_missing,no_decode,,,,,,,,,,,,,,,
Dandridge Elementary School,EWH-1,Unit Heater,MARKEL,MARKEL,ACU8HB284803BH1,,480V - Three Phase,,,,,,,480-3-60,,truth_missing,truth_missing,no_decode,,,,,,,,,,,,,,,
Dandridge Elementary School,EWH-1,Unit Heater,MARKEL,MARKEL,ACU8HB284803BH1,,480V - Three Phase,,,,,,,480-3-60,,truth_missing,truth_missing,no_decode,,,,,,,,,,,,,,,
Dandridge Elementary School,EWH-1,Unit Heater,MARKEL,MARKEL,ACU8HB284803BH1,,480V - Three Phase,,,,,,,480-3-60,,truth_missing,truth_missing,no_decode,,,,,,,,,,,,,,,
Dandridge Elementary School,EWH-1,Unit Heater,MARKEL,MARKEL,ACU8HB284803BH1,,480V - Single Phase,,,,,,,480-1-60,,truth_missing,truth_missing,no_decode,,,,,,,,,,,,,,,
Dandridge Elementary School,EWH-1,Unit Heater,MARKEL,MARKEL,ACU8HB284803BH1,,480V - Three Phase,,,,,,,480-3-60,,truth_missing,truth_missing,no_decode,,,,,,,,,,,,,,,
Dandridge Elementary School,,Cooling Condensing Unit,Trane,TRANE,TTA12044DAA02AS0,,,10,,,,,,,,no_decode,truth_missing,truth_missing,,,,,,,,,,,,,,,
Dandridge Elementary School,,Cooling Condensing Unit,Trane,TRANE,TTA12044DAA02AS0,,,10,,,,,,,,no_decode,truth_missing,truth_missing,,,,,,,,,,,,,,,
Dandridge Elementary School,,WSHP,ClimateMaster,CLIMATEMASTER,TCV060AFC30CLSS,R-410A,,5,,,,R-410A,,,,no_decode,no_decode,truth_missing,,,,,,,,,,,,,,,
New Market Elementary School,,Heat Pump Condensing Unit,Trane,TRANE,TWA060D400A0,R-22,480V - Three Phase,5,,460-3-60,,R-22,,480-3-60,460-3-60,no_decode,no_decode,mismatch,,,,,,[],^(?=.{12}$)(?:T),8,8,hvacexport:2026-01-24_v3.84_enriched2,,,,,
New Market Elementary School,,Fluid Cooler,EVAPCO,EVAPCO,LSWE 5-5J12,,480V - Three Phase,,,,,,,480-3-60,,truth_missing,truth_missing,no_decode,,,,,,,,,,,,,,,
New Market Elementary School,PUMP,Pump,BELL & GOSSETT,BELL & GOSSETT,2-1/2BB 8-1/2BF,,480V - Three Phase,,,,,,,480-3-60,,truth_missing,truth_missing,no_decode,,,,,,,,,,,,,,,
New Market Elementary School,,Boiler,STONESTEEL,STONESTEEL,V300EHB240C3-L,,480V - Three Phase,,,,,,,480-3-60,,truth_missing,truth_missing,no_decode,,,,,,,,,,,,,,,
New Market Elementary School,,Heat Pump Condensing Unit,Trane,TRANE,TWA060D400A0,R-22,480V - Three Phase,5,,460-3-60,,R-22,,480-3-60,460-3-60,no_decode,no_decode,mismatch,,,,,,[],^(?=.{12}$)(?:T),8,8,hvacexport:2026-01-24_v3.84_enriched2,,,,,
New Market Elementary School,,Heat Pump Condensing Unit,Trane,TRANE,TWA060D400A0,R-22,480V - Three Phase,5,,460-3-60,,R-22,,480-3-60,460-3-60,no_decode,no_decode,mismatch,,,,,,[],^(?=.{12}$)(?:T),8,8,hvacexport:2026-01-24_v3.84_enriched2,,,,,
New Market Elementary School,,Heat Pump Condensing Unit,Trane,TRANE,TWA060D400A0,R-22,480V - Three Phase,5,,460-3-60,,R-22,,480-3-60,460-3-60,no_decode,no_decode,mismatch,,,,,,[],^(?=.{12}$)(?:T),8,8,hvacexport:2026-01-24_v3.84_enriched2,,,,,
New Market Elementary School,,Heat Pump Condensing Unit,Trane,TRANE,TWA060D400A0,R-22,480V - Three Phase,5,,460-3-60,,R-22,,480-3-60,460-3-60,no_decode,no_decode,mismatch,,,,,,[],^(?=.{12}$)(?:T),8,8,hvacexport:2026-01-24_v3.84_enriched2,,,,,
New Market Elementary School,,Heat Pump Condensing Unit,Trane,TRANE,TWA060D400A0,R-22,480V - Three Phase,5,,460-3-60,,R-22,,480-3-60,460-3-60,no_decode,no_decode,mismatch,,,,,,[],^(?=.{12}$)(?:T),8,8,hvacexport:2026-01-24_v3.84_enriched2,,,,,
New Market Elementary School,,Heat Pump Condensing Unit,Trane,TRANE,TWA060D400A0,R-22,480V - Three Phase,5,,460-3-60,,R-22,,480-3-60,460-3-60,no_decode,no_decode,mismatch,,,,,,[],^(?=.{12}$)(?:T),8,8,hvacexport:2026-01-24_v3.84_enriched2,,,,,
New Market Elementary School,,Heat Pump Condensing Unit,Trane,TRANE,TWA060D400A0,R-22,480V - Three Phase,5,,460-3-60,,R-22,,480-3-60,460-3-60,no_decode,no_decode,mismatch,,,,,,[],^(?=.{12}$)(?:T),8,8,hvacexport:2026-01-24_v3.84_enriched2,,,,,
New Market Elementary School,,Cooling Condensing Unit,CARRIER,CARRIER/ICP,38AUZA12A0A6A0A0A0,R-410A,480V - Three Phase,10,,460-3-60,10,R-410A,,480-3-60,460-3-60,match,no_decode,mismatch,,,,,,[],^(?=.{18}$)(?:38AU),12,12,hvacexport:2026-01-24_v3.84_enriched2,[],^(?=.{18}$)(?:38AU),7,8,hvacexport:2026-01-24_v3.84_enriched2
New Market Elementary School,,Cooling Condensing Unit,CARRIER,CARRIER/ICP,38AUZA12A0A6A0A0A0,R-410A,480V - Three Phase,10,,460-3-60,10,R-410A,,480-3-60,460-3-60,match,no_decode,mismatch,,,,,,[],^(?=.{18}$)(?:38AU),12,12,hvacexport:2026-01-24_v3.84_enriched2,[],^(?=.{18}$)(?:38AU),7,8,hvacexport:2026-01-24_v3.84_enriched2
New Market Elementary School,,Ductless Split System,Carrier,CARRIER/ICP,38MAQB12R--101--,R-410A,120 V - Single Phase,1,,,,R-410A,,120-1-60,,no_decode,no_decode,no_decode,,,,,,[],^[A-Z0-9-]{16}$,5,5,hvacexport:2026-01-24_v3.84_enriched2,,,,,
New Market Elementary School,,WSHP,Mcquay,MCQUAY,HPV0590518,R-22,480V - Three Phase,5,,,,R-22,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
New Market Elementary School,,WSHP,Mcquay,MCQUAY,HPV041?14Y,R-22,480V - Three Phase,4,,,,R-22,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
New Market Elementary School,,WSHP,ClimateMaster,CLIMATEMASTER,TCV060AFCCLTS,R-410A,480V - Three Phase,5,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
New Market Elementary School,R/S,WSHP,Mcquay,MCQUAY,NO MARKINGS,R-22,480V - Three Phase,5,,,,R-22,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
New Market Elementary School,,WSHP,ClimateMaster,CLIMATEMASTER,TCV060AFC40CLTS,R-410A,480V - Three Phase,5,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
New Market Elementary School,,WSHP,Mcquay,MCQUAY,HPV0590518,R-22,480V - Three Phase,5,,,,R-22,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
New Market Elementary School,,Air Handling Unit,Trane,TRANE,TWE060A400CA,R-22,480V - Three Phase,5,,460-3-60,,R-22,,480-3-60,460-3-60,no_decode,no_decode,mismatch,,,,,,[],^(?=.{12}$)(?:T),8,8,hvacexport:2026-01-24_v3.84_enriched2,,,,,
New Market Elementary School,,Air Handling Unit,Trane,TRANE,TWE060A400CA,R-22,480V - Three Phase,5,,460-3-60,,R-22,,480-3-60,460-3-60,no_decode,no_decode,mismatch,,,,,,[],^(?=.{12}$)(?:T),8,8,hvacexport:2026-01-24_v3.84_enriched2,,,,,
New Market Elementary School,,Air Handling Unit,Trane,TRANE,TWE060A400CA,R-22,480V - Three Phase,5,,460-3-60,,R-22,,480-3-60,460-3-60,no_decode,no_decode,mismatch,,,,,,[],^(?=.{12}$)(?:T),8,8,hvacexport:2026-01-24_v3.84_enriched2,,,,,
New Market Elementary School,,Air Handling Unit,Trane,TRANE,TWE060A400CA,R-22,480V - Three Phase,5,,460-3-60,,R-22,,480-3-60,460-3-60,no_decode,no_decode,mismatch,,,,,,[],^(?=.{12}$)(?:T),8,8,hvacexport:2026-01-24_v3.84_enriched2,,,,,
New Market Elementary School,R/S,WSHP,Mcquay,MCQUAY,NO MARKINGS,R-22,480V - Three Phase,5,,,,R-22,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
New Market Elementary School,,Domestic Water Heater,Rheem,RHEEM/RUUD,ES120-18-G,,480V - Three Phase,,,,,,,480-3-60,,truth_missing,truth_missing,no_decode,,,,,,,,,,,,,,,
New Market Elementary School,,Air Handling Unit,Trane,TRANE,TWE060A400CA,R-22,480V - Three Phase,5,,460-3-60,,R-22,,480-3-60,460-3-60,no_decode,no_decode,mismatch,,,,,,[],^(?=.{12}$)(?:T),8,8,hvacexport:2026-01-24_v3.84_enriched2,,,,,
New Market Elementary School,,Air Handling Unit,Trane,TRANE,TWE060A400CA,R-22,480V - Three Phase,5,,460-3-60,,R-22,,480-3-60,460-3-60,no_decode,no_decode,mismatch,,,,,,[],^(?=.{12}$)(?:T),8,8,hvacexport:2026-01-24_v3.84_enriched2,,,,,
New Market Elementary School,,Air Handling Unit,Trane,TRANE,TWE060A400CA,R-22,480V - Three Phase,5,,460-3-60,,R-22,,480-3-60,460-3-60,no_decode,no_decode,mismatch,,,,,,[],^(?=.{12}$)(?:T),8,8,hvacexport:2026-01-24_v3.84_enriched2,,,,,
New Market Elementary School,,Air Handling Unit,Trane,TRANE,TWE060A400CA,R-22,480V - Three Phase,5,,460-3-60,,R-22,,480-3-60,460-3-60,no_decode,no_decode,mismatch,,,,,,[],^(?=.{12}$)(?:T),8,8,hvacexport:2026-01-24_v3.84_enriched2,,,,,
New Market Elementary School,,WSHP,ClimateMaster,CLIMATEMASTER,TCV060AFC30VLTS,R-410A,480V - Three Phase,5,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
New Market Elementary School,,WSHP,Mcquay,MCQUAY,HPV0590518,R-22,480V - Three Phase,5,,,,R-22,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
New Market Elementary School,,WSHP,Mcquay,MCQUAY,HPV0590514,R-22,480V - Three Phase,5,,,,R-22,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
New Market Elementary School,,Domestic Water Heater,Bradford White,BRADFORD WHITE,CEHD1203633LCF,,480V - Three Phase,,,,,,,480-3-60,,truth_missing,truth_missing,no_decode,,,,,,,,,,,,,,,
New Market Elementary School,R /S AND R/S,WSHP,Mcquay,MCQUAY,NO MARKINGS,R-22,480V - Three Phase,5,,,,R-22,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
New Market Elementary School,INDOOR UNIT,Ductless Split System,CARRIER,CARRIER/ICP,40MAQB12B--101,R-22,480V - Three Phase,1,R-410A,,,R-22,R-410A,480-3-60,,no_decode,mismatch,no_decode,[],^[A-Z0-9-]{14}$,6,6,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{14}$,5,5,hvacexport:2026-01-24_v3.84_enriched2,,,,,
New Market Elementary School,R/S,WSHP,Mcquay,MCQUAY,NO MARKINGS,R-22,480V - Three Phase,5,,,,R-22,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
New Market Elementary School,R/S,WSHP,Mcquay,MCQUAY,NO MARKINGS,R-22,480V - Three Phase,5,,,,R-22,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
New Market Elementary School,,WSHP,Mcquay,MCQUAY,HPV-0418241,R-22,480V - Three Phase,4,,,,R-22,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
JCHS,,VRF - Condensing Unit,Mitsubishi,MITSUBISHI,PURY-P144YKMU-A,R-410A,480V - Three Phase,12,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
JCHS,,VRF - Condensing Unit,Mitsubishi,MITSUBISHI,PURY-P144YKMU-A,R-410A,480V - Three Phase,12,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
JCHS,,VRF - Condensing Unit,Mitsubishi,MITSUBISHI,PURY-P120YKMU-A,R-410A,480V - Three Phase,10,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
JCHS,,VRF - Condensing Unit,Mitsubishi,MITSUBISHI,PURY-P120YKMU-A,R-410A,480V - Three Phase,10,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
JCHS,,VRF - Condensing Unit,Mitsubishi,MITSUBISHI,PURY-P120YKMU-A,R-410A,480V - Three Phase,10,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
JCHS,,VRF - Condensing Unit,Mitsubishi,MITSUBISHI,PURY-P120YKMU-A,R-410A,480V - Three Phase,10,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
JCHS,,VRF - Condensing Unit,Mitsubishi,MITSUBISHI,PURY-P144YKMU-A,R-410A,480V - Three Phase,12,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
JCHS,,VRF - Condensing Unit,Mitsubishi,MITSUBISHI,PURY-P120YKMU-A,R-410A,480V - Three Phase,10,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
JCHS,,VRF - Condensing Unit,Mitsubishi,MITSUBISHI,PURY-P144YKMU-A,R-410A,480V - Three Phase,12,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
JCHS,,VRF - Condensing Unit,Mitsubishi,MITSUBISHI,PURY-P120YKMU-A,R-410A,480V - Three Phase,10,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
JCHS,,VRF - Condensing Unit,Mitsubishi,MITSUBISHI,PURY-P120YKMU-A,R-410A,480V - Three Phase,10,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
JCHS,,VRF - Condensing Unit,Mitsubishi,MITSUBISHI,PURY-P120YKMU-A,R-410A,480V - Three Phase,10,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
JCHS,,VRF - Condensing Unit,Mitsubishi,MITSUBISHI,PURY-P144YKMU-A,R-410A,480V - Three Phase,12,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
JCHS,,VRF - Condensing Unit,Mitsubishi,MITSUBISHI,PURY-P120YKMU-A,R-410A,480V - Three Phase,10,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
JCHS,,VRF - Condensing Unit,Mitsubishi,MITSUBISHI,PURY-P120YKMU-A,R-410A,480V - Three Phase,10,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
JCHS,,VRF - Condensing Unit,Mitsubishi,MITSUBISHI,PURY-P120YKMU-A,R-410A,480V - Three Phase,10,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
JCHS,,VRF - Condensing Unit,Mitsubishi,MITSUBISHI,PURY-P96YKMU-A,R-410A,480V - Three Phase,8,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
JCHS,,VRF - Condensing Unit,Mitsubishi,MITSUBISHI,PURY-P120YKMU-A,R-410A,480V - Three Phase,10,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
JCHS,,VRF - Condensing Unit,Mitsubishi,MITSUBISHI,PURY-P96YKMU-A,R-410A,480V - Three Phase,8,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
JCHS,,VRF - Condensing Unit,Mitsubishi,MITSUBISHI,PURY-P96YKMU-A,R-410A,480V - Three Phase,8,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
JCHS,,VRF - Condensing Unit,Mitsubishi,MITSUBISHI,PURY-P120YKMU-A,R-410A,480V - Three Phase,10,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
JCHS,,VRF - Condensing Unit,Mitsubishi,MITSUBISHI,PURY-P96YKMU-A,R-410A,480V - Three Phase,8,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
JCHS,,VRF - Condensing Unit,Mitsubishi,MITSUBISHI,PURY-P120YKMU-A,R-410A,480V - Three Phase,10,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
JCHS,,VRF - Condensing Unit,Mitsubishi,MITSUBISHI,PURY-P120YKMU-A,R-410A,480V - Three Phase,10,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
JCHS,,VRF - Condensing Unit,Mitsubishi,MITSUBISHI,PURY-P120YKMU-A,R-410A,480V - Three Phase,10,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
JCHS,,VRF - Condensing Unit,Mitsubishi,MITSUBISHI,PURY-P120YKMU-A,R-410A,480V - Three Phase,10,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
JCHS,,VRF - Condensing Unit,Mitsubishi,MITSUBISHI,PURY-P120YKMU-A,R-410A,480V - Three Phase,10,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
JCHS,,VRF - Condensing Unit,Mitsubishi,MITSUBISHI,PURY-P120YKMU-A,R-410A,480V - Three Phase,10,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
JCHS,,VRF - Condensing Unit,Mitsubishi,MITSUBISHI,PURY-P120YKMU-A,R-410A,480V - Three Phase,10,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
JCHS,,VRF - Condensing Unit,Mitsubishi,MITSUBISHI,PURY-P120YKMU-A,R-410A,480V - Three Phase,10,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
JCHS,,VRF - Condensing Unit,Mitsubishi,MITSUBISHI,PURY-P120YKMU-A,R-410A,480V - Three Phase,10,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
JCHS,,VRF - Condensing Unit,Mitsubishi,MITSUBISHI,PURY-P96YKMU-A,R-410A,480V - Three Phase,8,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
JCHS,,VRF - Condensing Unit,Mitsubishi,MITSUBISHI,PURY-P96YKMU-A,R-410A,480V - Three Phase,8,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
JCHS,,VRF - Condensing Unit,Mitsubishi,MITSUBISHI,PURY-P120YKMU-A,R-410A,480V - Three Phase,10,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
JCHS,,VRF - Condensing Unit,Mitsubishi,MITSUBISHI,PURY-P96YKMU-A,R-410A,480V - Three Phase,8,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
JCHS,,VRF - Condensing Unit,Mitsubishi,MITSUBISHI,PURY-P120YKMU-A,R-410A,480V - Three Phase,10,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
JCHS,,VRF - Condensing Unit,Mitsubishi,MITSUBISHI,PURY-P96YKMU-A,R-410A,480V - Three Phase,8,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
JCHS,,VRF - Condensing Unit,Mitsubishi,MITSUBISHI,PURY-P72YKMU-A,R-410A,480V - Three Phase,6,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
JCHS,,VRF - Condensing Unit,Mitsubishi,MITSUBISHI,PURY-P120YKMU-A,R-410A,480V - Three Phase,10,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
JCHS,,VRF - Condensing Unit,Mitsubishi,MITSUBISHI,PURY-P96YKMU-A,R-410A,480V - Three Phase,8,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
JCHS,,VRF - Condensing Unit,Mitsubishi,MITSUBISHI,PURY-P144YKMU-A,R-410A,480V - Three Phase,12,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
JCHS,,VRF - Condensing Unit,Mitsubishi,MITSUBISHI,PURY-P120YKMU-A,R-410A,480V - Three Phase,10,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
JCHS,,VRF - Condensing Unit,Mitsubishi,MITSUBISHI,PURY-P144YKMU-A,R-410A,480V - Three Phase,12,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
JCHS,,VRF - Condensing Unit,Mitsubishi,MITSUBISHI,PURY-P144YKMU-A,R-410A,480V - Three Phase,12,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
