Customer Key,Original Name,Master Customer Name,Segment,Source
EUROSTAMPAMECH_GP,Eurostampa,EUROSTAMPA,Other,MECH_GP
CN992273SERV_GP,Ev Bishoff C/O Princeton Hill Properties Llc,EV BISHOFF,Office,SERV_GP
DY991069SERV_GP,Evans Energy,EVANS ENERGY,Industrial,SERV_GP
CN991595SERV_GP,Evans Energy Llc,EVANS ENERGY,Industrial,SERV_GP
DY991075SERV_GP,Evenflo Co Inc,EVENFLO,Other,SERV_GP
TN991256SERV_GP,The Ew Scripps Co,EW SCRIPPS,Other,SERV_GP
EXCALIBUR DEVMECH_GP,Excalibur Development Corp,EXCALIBUR DEVELOPMENT,Other,MECH_GP
CN992313SERV_GP,Excel Clips Inc,EXCEL CLIPS,Other,SERV_GP
IN990356SERV_GP,"Exchange Right Net Leased Portfolio 29, Dst",EXCHANGE RIGHT NET LEASED PORTFOLIO 29 DST,Other,SERV_GP
TN992082SERV_GP,Executive Hotel Management Dba Crowne Plaza Knoxville,EXECUTIVE HOTEL MANAGEMENT DBA CROWNE PLAZA KNOXVILLE,Hospitality,SERV_GP
IN990492SERV_GP,Exeter 1415 Collins Lp,EXETER 1415 COLLINS LP,Other,SERV_GP
IN990483SERV_GP,Exeter 5501-5599 West 74Th St (In),EXETER 55015599 WEST 74TH ST IN,Other,SERV_GP
IN990482SERV_GP,Exeter 7555 Woodland Llc,EXETER 7555 WOODLAND,Other,SERV_GP
IN990294SERV_GP,"Exeter Property Group Advisors, L.P.",EXETER PROPERTY GROUP ADVISORS LP,Other,SERV_GP
IN990263SERV_GP,Exeter Realty Group,EXETER REALTY GROUP,Office,SERV_GP
CN992131SERV_GP,Expression Manufacturing,EXPRESSION MANUFACTURING,Industrial,SERV_GP
CN992138SERV_GP,Expression Manufacturing Llc,EXPRESSION MANUFACTURING,Industrial,SERV_GP
EXXCMECH_GP,Exxcel Contract Management Inc,EXXCEL CONTRACT MANAGEMENT,Other,MECH_GP
DY991055SERV_GP,E-Z Iron Serivce,EZ IRON SERIVCE,Other,SERV_GP
EZE001SERV_GP,Ezell - Harding Christian School,EZELL HARDING CHRISTIAN SCHOOL,Private Schools,SERV_GP
LX990277SERV_GP,Facility Gateway Corporation,FACILITY GATEWAY,Other,SERV_GP
IN990274SERV_GP,"Fagerdala Packaging, Inc.",FAGERDALA PACKAGING,Industrial,SERV_GP
CN991941SERV_GP,"Fairfield Township, Oh",FAIRFIELD TOWNSHIP OH,Hospitality,SERV_GP
NV15036SERV_GP,Fairlane Hotel,FAIRLANE HOTEL,Hospitality,SERV_GP
CN992011SERV_GP,Family Nurturing,FAMILY NURTURING,Other,SERV_GP
TN992029SERV_GP,Farragut Medical Llc,FARRAGUT MEDICAL,Medical,SERV_GP
FAST NWOMECH_GP,F.A.S.T. Of Northwest Ohio,FAST OF NORTHWEST OHIO,Other,MECH_GP
TN992103SERV_GP,Fazio Llc Cd/Ba Voodoo Brewing Company,FAZIO CDBA VOODOO BREWING,Other,SERV_GP
FCL BUILDERSMECH_GP,"Fcl Builders, Llc",FCL BUILDERS,Industrial,MECH_GP
FECONMECH_GP,Fecon,FECON,Other,MECH_GP
FEDERATEDMECH_GP,Federated Logistics,FEDERATED LOGISTICS,Industrial,MECH_GP
CN950035SERV_GP,Feintool Cincinnati Inc.,FEINTOOL CINCINNATI,Other,SERV_GP
FEINMECH_GP,Feintool Cincinnati Inc.,FEINTOOL CINCINNATI,Other,MECH_GP
FERGUSON BATHMECH_GP,Ferguson Bath & Kitchen Gallery,FERGUSON BATH AND KITCHEN GALLERY,Other,MECH_GP
FERGUSON CONSTMECH_GP,Ferguson Construction Co.,FERGUSON CONSTRUCTION,Industrial,MECH_GP
CN992203SERV_GP,Ferguson Construction Group,FERGUSON CONSTRUCTION GROUP,Industrial,SERV_GP
CN992073SERV_GP,Festo Corp,FESTO,Other,SERV_GP
DY991088SERV_GP,Fiera Capital,FIERA CAPITAL,Other,SERV_GP
TN992027SERV_GP,"Fillauer Land Tennessee, Llc And Cornerstone Commercial Real Est",FILLAUER LAND TENNESSEE AND CORNERSTONE COMMERCIAL REAL EST,Other,SERV_GP
FINNEGAN & JAMEMECH_GP,"Finnegan & James, Llc",FINNEGAN AND JAMES,Other,MECH_GP
FIRESTONEMECH_GP,"Firestone Diversified Products, Llc",FIRESTONE DIVERSIFIED PRODUCTS,Other,MECH_GP
IN990117SERV_GP,Firestone Industrial Products,FIRESTONE INDUSTRIAL PRODUCTS,Industrial,SERV_GP
TN992159SERV_GP,First Baptist Church Kingsport Inc,FIRST BAPTIST CHURCH KINGSPORT,Religious,SERV_GP
FIRSTBAPTISTMECH_GP,First Baptist Church Of Bowling Green,FIRST BAPTIST CHURCH OF BOWLING GREEN,Religious,MECH_GP
LV990389SERV_GP,First Baptist Church Of Bowling Green,FIRST BAPTIST CHURCH OF BOWLING GREEN,Religious,SERV_GP
TN991884SERV_GP,First Baptist Church Of Chattanooga,FIRST BAPTIST CHURCH OF CHATTANOOGA,Religious,SERV_GP
IN990505SERV_GP,First Baptist Church Of Greencastle,FIRST BAPTIST CHURCH OF GREENCASTLE,Religious,SERV_GP
TN991734SERV_GP,First Baptist Church Sweetwater,FIRST BAPTIST CHURCH SWEETWATER,Religious,SERV_GP
WV990271SERV_GP,First Exchange Bank,FIRST EXCHANGE BANK,Office,SERV_GP
NV15044SERV_GP,First Federal Bank Burns,FIRST FEDERAL BANK BURNS,Office,SERV_GP
NV15048SERV_GP,First Federal Bank Centerville,FIRST FEDERAL BANK CENTERVILLE,Office,SERV_GP
NV15050SERV_GP,First Federal Bank Charlotte,FIRST FEDERAL BANK CHARLOTTE,Office,SERV_GP
NV15045SERV_GP,First Federal Bank Dickson,FIRST FEDERAL BANK DICKSON,Office,SERV_GP
NV15049SERV_GP,First Federal Bank Fairview,FIRST FEDERAL BANK FAIRVIEW,Office,SERV_GP
NV15046SERV_GP,First Federal Bank Hwy 46 Dickson,FIRST FEDERAL BANK HWY 46 DICKSON,Office,SERV_GP
NV15047SERV_GP,First Federal Bank Main,FIRST FEDERAL BANK MAIN,Office,SERV_GP
NV15053SERV_GP,First Federal Bank Mcewen,FIRST FEDERAL BANK MCEWEN,Office,SERV_GP
NV15051SERV_GP,First Federal Bank Vanleer,FIRST FEDERAL BANK VANLEER,Office,SERV_GP
NV15052SERV_GP,First Federal Bank White Bluff,FIRST FEDERAL BANK WHITE BLUFF,Office,SERV_GP
CN991859SERV_GP,First Highland Group,FIRST HIGHLAND GROUP,Other,SERV_GP
FIRST HIGHLANDMECH_GP,First Highland Management & Development Co,FIRST HIGHLAND MANAGEMENT AND DEVELOPMENT,Other,MECH_GP
FTN001SERV_GP,First Horizon Bank,FIRST HORIZON BANK,Office,SERV_GP
DY991114SERV_GP,First Medical Plaza,FIRST MEDICAL PLAZA,Medical,SERV_GP
TN992180SERV_GP,First Methodist Church Of Sweetwater,FIRST METHODIST CHURCH OF SWEETWATER,Religious,SERV_GP
IN990484SERV_GP,First Presbyterian Church,FIRST PRESBYTERIAN CHURCH,Religious,SERV_GP
NV00140SERV_GP,First Presbyterian Church Of Nashville,FIRST PRESBYTERIAN CHURCH OF NASHVILLE,Religious,SERV_GP
CN980095SERV_GP,First Student Inc.,FIRST STUDENT,Other,SERV_GP
TN991650SERV_GP,First Tennessee Bank - Billing,FIRST TENNESSEE BANK BILLING,Office,SERV_GP
NV00105SERV_GP,First United Methodist Church - Murfreesboro,FIRST UNITED METHODIST CHURCH MURFREESBORO,Religious,SERV_GP
TN991906SERV_GP,First United Methodist Church Of Oak Ridge,FIRST UNITED METHODIST CHURCH OF OAK RIDGE,Religious,SERV_GP
NV00148SERV_GP,Fischer Stainless Steel Tubing,FISCHER STAINLESS STEEL TUBING,Industrial,SERV_GP
FISHER AUTO PARMECH_GP,Fisher Auto Parts,FISHER AUTO PARTS,Industrial,MECH_GP
"FISHER, RICHMECH_GP","Fisher, Rich",FISHER RICH,Other,MECH_GP
CN950156SERV_GP,Fisher Scientific,FISHER SCIENTIFIC,Other,SERV_GP
IN990402SERV_GP,Fishers Medical Group C/O Alo Property Management,FISHERS MEDICAL GROUP,Medical,SERV_GP
CN992254SERV_GP,Fithian Etowah Spe Llc,FITHIAN ETOWAH SPE,Other,SERV_GP
FITWORKSMECH_GP,Fitworks Holding Llc,FITWORKS HOLDING,Office,MECH_GP
CN992002SERV_GP,Five Below,FIVE BELOW,Other,SERV_GP
CN990944SERV_GP,Fives,FIVES,Other,SERV_GP
LV990527SERV_GP,Fives Intralogistics Corp,FIVES INTRALOGISTICS,Other,SERV_GP
TN992026SERV_GP,Farragut Pointe C/O Flagship Healthcare Properties,FLAGSHIP HEALTHCARE PROPERTIES,Medical,SERV_GP
LX990376SERV_GP,Flagship Alysheba Lexington Llc C/O Flagship Healthcare Property,FLAGSHIP HEALTHCARE PROPERTIES,Medical,SERV_GP
NV00135SERV_GP,Flagship Healthcare Properties Llc,FLAGSHIP HEALTHCARE PROPERTIES,Medical,SERV_GP
TN992098SERV_GP,Flagship Knoxville Parkside Llc C/O Flagship Healthcare Properti,FLAGSHIP HEALTHCARE PROPERTIES,Medical,SERV_GP
LV990457SERV_GP,Flagship New Albany Grant Line Llc C/O Flagship Healthcare Prope,FLAGSHIP HEALTHCARE PROPERTIES,Medical,SERV_GP
NV15065SERV_GP,Flagship Physicians Jackson Llc C/O Flagship Healthcare Properti,FLAGSHIP HEALTHCARE PROPERTIES,Medical,SERV_GP
TN992157SERV_GP,Spt Ivey Dowell Springs Mob Llc C/O Flagship Helathcare Properti,FLAGSHIP HEALTHCARE PROPERTIES,Medical,SERV_GP
TN992156SERV_GP,Spt Ivey Old Weisgarber Mob Llc C/O Flagship Healthcare Properti,FLAGSHIP HEALTHCARE PROPERTIES,Medical,SERV_GP
LX990486SERV_GP,Fleming County Hospital,FLEMING COUNTY HOSPITAL,Medical,SERV_GP
LX990398SERV_GP,Fleming County Schools,FLEMING COUNTY SCHOOLS,Public Schools,SERV_GP
TN992131SERV_GP,Flex N Gate,FLEX N GATE,Other,SERV_GP
IN990131SERV_GP,Flexpac,FLEXPAC,Other,SERV_GP
CN992045SERV_GP,Flint Group,FLINT GROUP,Other,SERV_GP
FLINT GROUPMECH_GP,Flint Group,FLINT GROUP,Other,MECH_GP
CN960042SERV_GP,Florence Baptist Church,FLORENCE BAPTIST CHURCH,Religious,SERV_GP
NV00012SERV_GP,Florim Usa,FLORIM USA,Other,SERV_GP
LX990449SERV_GP,Flowers Bakery,FLOWERS BAKERY,Other,SERV_GP
NV15023SERV_GP,Flowers Baking Company Crossville,FLOWERS BAKING CROSSVILLE,Other,SERV_GP
TN992106SERV_GP,Flowers Baking Co. Of Knoxville,FLOWERS BAKING OF KNOXVILLE,Other,SERV_GP
IN990390SERV_GP,Fluid Handling Technology,FLUID HANDLING TECHNOLOGY,Other,SERV_GP
IN990420SERV_GP,"Flutes Hanna Ave, Llc",FLUTES HANNA AVE,Other,SERV_GP
CN990231SERV_GP,Focalpoint Communications,FOCALPOINT COMMUNICATIONS,Other,SERV_GP
CN992245SERV_GP,Forest Chapel Umc,FOREST CHAPEL UMC,Other,SERV_GP
CN992097SERV_GP,Forever Fitness,FOREVER FITNESS,Other,SERV_GP
WV970133SERV_GP,Forrest Burdette U.M.C.,FORREST BURDETTE UMC,Other,SERV_GP
IN990173SERV_GP,The Forum At The Crossing,FORUM AT THE CROSSING,Other,SERV_GP
TN992134SERV_GP,Foundation Dental Partners Management Llc Dba Knoxville Dental,FOUNDATION DENTAL PARTNERS MANAGEMENT DBA KNOXVILLE DENTAL,Medical,SERV_GP
CN991830SERV_GP,Four Star Mechanical,FOUR STAR MECHANICAL,Other,SERV_GP
LX990425SERV_GP,Fox 56 News (Wdky),FOX 56 NEWS WDKY,Other,SERV_GP
FOXXMECH_GP,Foxx Construction,FOXX CONSTRUCTION,Industrial,MECH_GP
IN990242SERV_GP,Franciscan St. Francis Health - Carmel,FRANCISCAN ST FRANCIS HEALTH CARMEL,Medical,SERV_GP
CN991985SERV_GP,Franklin Brazing,FRANKLIN BRAZING,Other,SERV_GP
FRANKLIN BRAZINMECH_GP,Franklin Brazing & Metal Treatment,FRANKLIN BRAZING AND METAL TREATMENT,Industrial,MECH_GP
NV00090SERV_GP,Freed-Hardeman University,FREEDHARDEMAN UNIVERSITY,College/University,SERV_GP
NV00047SERV_GP,"Freeman Expositions, Llc",FREEMAN EXPOSITIONS,Other,SERV_GP
CN992003SERV_GP,Freeman Schwabe,FREEMAN SCHWABE,Other,SERV_GP
FREEMAN SCHWABEMECH_GP,Freeman Schwabe,FREEMAN SCHWABE,Other,MECH_GP
LX990264SERV_GP,Fresenius Kidney Care,FRESENIUS KIDNEY CARE,Medical,SERV_GP
CN991848SERV_GP,"Fresenius Kidney Care, Fms Liberty Milford",FRESENIUS KIDNEY CARE FMS LIBERTY MILFORD,Medical,SERV_GP
CN991849SERV_GP,"Fresenius Kidney Care, Fms West Hamilton",FRESENIUS KIDNEY CARE FMS WEST HAMILTON,Medical,SERV_GP
NV00063SERV_GP,Fresenius Medical Care,FRESENIUS MEDICAL CARE,Medical,SERV_GP
WV200316SERV_GP,Fresenius Medical Care,FRESENIUS MEDICAL CARE,Medical,SERV_GP
WV990225SERV_GP,Fresenius Medical Care,FRESENIUS MEDICAL CARE,Medical,SERV_GP
WV990175SERV_GP,Fresenius Medical Care - Beckley Solar Dr,FRESENIUS MEDICAL CARE BECKLEY SOLAR DR,Medical,SERV_GP
WV990238SERV_GP,Fresenius Medical Care - Belpre,FRESENIUS MEDICAL CARE BELPRE,Medical,SERV_GP
CN991579SERV_GP,Fresenius Medical Care - Boone County,FRESENIUS MEDICAL CARE BOONE COUNTY,Medical,SERV_GP
WV990077SERV_GP,Fresenius Medical Care - Charleston,FRESENIUS MEDICAL CARE CHARLESTON,Medical,SERV_GP
WV990091SERV_GP,Fresenius Medical Care - Dunbar,FRESENIUS MEDICAL CARE DUNBAR,Medical,SERV_GP
CN991580SERV_GP,Fresenius Medical Care - Edgewood,FRESENIUS MEDICAL CARE EDGEWOOD,Medical,SERV_GP
CN991575SERV_GP,Fresenius Medical Care - Fairfield,FRESENIUS MEDICAL CARE FAIRFIELD,Medical,SERV_GP
NV00068SERV_GP,Fresenius Medical Care - Franklin,FRESENIUS MEDICAL CARE FRANKLIN,Medical,SERV_GP
WV990092SERV_GP,Fresenius Medical Care - Gallipolis,FRESENIUS MEDICAL CARE GALLIPOLIS,Medical,SERV_GP
NV00066SERV_GP,Fresenius Medical Care - Glasgow,FRESENIUS MEDICAL CARE GLASGOW,Medical,SERV_GP
CN991810SERV_GP,Fresenius Medical Care - Goodman Ave,FRESENIUS MEDICAL CARE GOODMAN AVE,Medical,SERV_GP
DY990943SERV_GP,Fresenius Medical Care - Grove City,FRESENIUS MEDICAL CARE GROVE CITY,Medical,SERV_GP
CN991576SERV_GP,Fresenius Medical Care - Hamilton,FRESENIUS MEDICAL CARE HAMILTON,Medical,SERV_GP
WV990149SERV_GP,Fresenius Medical Care Himg,FRESENIUS MEDICAL CARE HIMG,Medical,SERV_GP
WV990095SERV_GP,Fresenius Medical Care - Huntington,FRESENIUS MEDICAL CARE HUNTINGTON,Medical,SERV_GP
WV990101SERV_GP,Fresenius Medical Care - Jackson,FRESENIUS MEDICAL CARE JACKSON,Medical,SERV_GP
CN991578SERV_GP,Fresenius Medical Care - Kings Mills,FRESENIUS MEDICAL CARE KINGS MILLS,Medical,SERV_GP
NV00067SERV_GP,Fresenius Medical Care - Lyda Avenue,FRESENIUS MEDICAL CARE LYDA AVENUE,Medical,SERV_GP
WV990147SERV_GP,Fresenius Medical Care - Marietta Oh,FRESENIUS MEDICAL CARE MARIETTA OH,Medical,SERV_GP
IN990293SERV_GP,Fresenius Medical Care North America,FRESENIUS MEDICAL CARE NORTH AMERICA,Medical,SERV_GP
TN992048SERV_GP,Fresenius Medical Care Powell Tn,FRESENIUS MEDICAL CARE POWELL TN,Medical,SERV_GP
WV990093SERV_GP,Fresenius Medical Care - Ripley,FRESENIUS MEDICAL CARE RIPLEY,Medical,SERV_GP
LX990326SERV_GP,Fresenius Medical Care - Southwest Lexington,FRESENIUS MEDICAL CARE SOUTHWEST LEXINGTON,Medical,SERV_GP
CN991577SERV_GP,Fresenius Medical Care - Talawanda,FRESENIUS MEDICAL CARE TALAWANDA,Medical,SERV_GP
TN991938SERV_GP,Fresenius Medical Care Tri Cities - Billing,FRESENIUS MEDICAL CARE TRI CITIES BILLING,Medical,SERV_GP
DY990940SERV_GP,Fresenius Medical Care - Washington Courthouse,FRESENIUS MEDICAL CARE WASHINGTON COURTHOUSE,Medical,SERV_GP
LX990431SERV_GP,Freshies Ice Cream And Soda,FRESHIES ICE CREAM AND SODA,Other,SERV_GP
LV990470SERV_GP,Freudenburg Medical Llc,FREUDENBURG MEDICAL,Medical,SERV_GP
LX990360SERV_GP,Fritz Farm Retail Company Llc C/O Bayer Properties Llc,FRITZ FARM RETAIL,Office,SERV_GP
TN200209SERV_GP,Frontier A Citizens Communications Company,FRONTIER A CITIZENS COMMUNICATIONS,Other,SERV_GP
WV990097SERV_GP,"Frontier, A Citizens Communications Company",FRONTIER A CITIZENS COMMUNICATIONS,Other,SERV_GP
WV200209SERV_GP,Frontier Communications,FRONTIER COMMUNICATIONS,Other,SERV_GP
CN991391SERV_GP,"Frontier Communications Corporate Services, Inc.",FRONTIER COMMUNICATIONS CORPORATE SERVICES,Other,SERV_GP
FRYEMECH_GP,"Frye Mechanical, Inc.",FRYE MECHANICAL,Other,MECH_GP
LX990396SERV_GP,Fsf Manufacturing Inc,FSF MANUFACTURING,Industrial,SERV_GP
CN992260SERV_GP,Ft Scott Hoa,FT SCOTT HOA,Other,SERV_GP
IN990392SERV_GP,Full Beauty Brands,FULL BEAUTY BRANDS,Other,SERV_GP
CN992035SERV_GP,Furlong Building,FURLONG BUILDING,Other,SERV_GP
FURLONGMECH_GP,Furlong Building Enterprises,FURLONG BUILDING ENTERPRISES,Other,MECH_GP
LV990307SERV_GP,Fuzzy Zoeller'S Golf Courses,FUZZY ZOELLERS GOLF COURSES,Other,SERV_GP
DY991028SERV_GP,G & D Chillers,G AND D CHILLERS,Other,SERV_GP
G & J PEPSIMECH_GP,G & J Pepsi,G AND J PEPSI,Other,MECH_GP
CN992025SERV_GP,Gaiam,GAIAM,Other,SERV_GP
DY990986SERV_GP,Galatians Too Llc C/O Equity,GALATIANS TOO,Office,SERV_GP
DY991119SERV_GP,Galatians Too Iii Iv Llc,GALATIANS TOO III IV,Other,SERV_GP
GALLANTMECH_GP,Gallant Building Solutions,GALLANT BUILDING SOLUTIONS,Other,MECH_GP
GAMBROMECH_GP,Gambro Healthcare,GAMBRO HEALTHCARE,Medical,MECH_GP
TN991671SERV_GP,"Games & Things, Inc.",GAMES AND THINGS,Other,SERV_GP
NV00153SERV_GP,Gandy Seafood Market,GANDY SEAFOOD MARKET,Other,SERV_GP
CN991046SERV_GP,"Gardner Business Media, Inc.",GARDNER BUSINESS MEDIA,Other,SERV_GP
LX990428SERV_GP,Garrard County Fiscal Court,GARRARD COUNTY FISCAL COURT,Municipal,SERV_GP
TN991979SERV_GP,Gary Bowers - Residence,GARY BOWERS RESIDENCE,Other,SERV_GP
LX990350SERV_GP,Gary Fultheim,GARY FULTHEIM,Other,SERV_GP
LV990139SERV_GP,Gaslight Court,GASLIGHT COURT,Other,SERV_GP
CN950205SERV_GP,Gate Of Heaven Cemetery,GATE OF HEAVEN CEMETERY,Other,SERV_GP
CN950402SERV_GP,Gateway Holdings Llc,GATEWAY HOLDINGS,Other,SERV_GP
GBBNMECH_GP,"Gbbn Architects, Inc.",GBBN ARCHITECTS,Other,MECH_GP
GC CONTRACTINGMECH_GP,Gc Contracting Inc,GC CONTRACTING,Other,MECH_GP
GC PARTNERSMECH_GP,Gc Partners,GC PARTNERS,Office,MECH_GP
NV15079SERV_GP,Gcp Applied Technologies Inc,GCP APPLIED TECHNOLOGIES,Other,SERV_GP
GDIMECH_GP,Gdi Construction Corp.,GDI CONSTRUCTION,Industrial,MECH_GP
TN991433SERV_GP,Gdoba - Kingston Pike,GDOBA KINGSTON PIKE,Other,SERV_GP
CN990025SERV_GP,Ge On Wing Support,GE ON WING SUPPORT,Other,SERV_GP
LX990489SERV_GP,Gencanna Acquisition Corp,GENCANNA ACQUISITION,Other,SERV_GP
TN991902SERV_GP,Genera Energy Inc,GENERA ENERGY,Industrial,SERV_GP
LX990085SERV_GP,General Cable,GENERAL CABLE,Other,SERV_GP
CN991549SERV_GP,General Polymers,GENERAL POLYMERS,Other,SERV_GP
GENERALMECH_GP,General Polymers,GENERAL POLYMERS,Other,MECH_GP
NV00146SERV_GP,Genesco Journey'S,GENESCO JOURNEYS,Other,SERV_GP
CN992223SERV_GP,Gentherm Medical,GENTHERM MEDICAL,Medical,SERV_GP
LV990534SERV_GP,The Gentry At Hurstborne,GENTRY AT HURSTBORNE,Other,SERV_GP
CN992213SERV_GP,George Steel Fabricating,GEORGE STEEL FABRICATING,Industrial,SERV_GP
GEORGE STEELMECH_GP,"George Steel Fabricating, Inc",GEORGE STEEL FABRICATING,Industrial,MECH_GP
GEORGETOWNMECH_GP,Georgetown College,GEORGETOWN COLLEGE,College/University,MECH_GP
LX990257SERV_GP,Georgetown Community Hospital C/O Jones Lang Lasale Americas Inc,GEORGETOWN COMMUNITY HOSPITAL,Medical,SERV_GP
CN991943SERV_GP,Gf Frank & Sons,GF FRANK AND SONS,Other,SERV_GP
GF FRANKMECH_GP,Gf Frank & Sons Inc.,GF FRANK AND SONS,Other,MECH_GP
TN992133SERV_GP,Ggc Partnership,GGC PARTNERSHIP,Other,SERV_GP
GHENTMECH_GP,Ghent Manuafacturing,GHENT MANUAFACTURING,Other,MECH_GP
GIDEONMECH_GP,"Gideon Construction, Llc",GIDEON CONSTRUCTION,Industrial,MECH_GP
GID001SERV_GP,Gideons International,GIDEONS INTERNATIONAL,Other,SERV_GP
CN991199SERV_GP,Gilkey Windows,GILKEY WINDOWS,Other,SERV_GP
IN990310SERV_GP,Girl Scouts Of Indiana,GIRL SCOUTS OF INDIANA,Other,SERV_GP
CN992356SERV_GP,Girl Scouts Of Ky Wilderness Road Council,GIRL SCOUTS OF KY WILDERNESS ROAD COUNCIL,Other,SERV_GP
LV990378SERV_GP,Glasgow City Hall,GLASGOW CITY HALL,Other,SERV_GP
GLENHJOHNSONMECH_GP,Glenn H. Johnson Const.Co,GLENN H JOHNSON CONST,Other,MECH_GP
TN950645SERV_GP,Gloria Dei Lutheran Church,GLORIA DEI LUTHERAN CHURCH,Religious,SERV_GP
GLR INCMECH_GP,G.L.R. Inc,GLR,Other,MECH_GP
CN992336SERV_GP,Gmjf Fitness Llc,GMJF FITNESS,Other,SERV_GP
DY990918SERV_GP,Gnc,GNC,Other,SERV_GP
NV15094SERV_GP,Good Fortune Inc,GOOD FORTUNE,Other,SERV_GP
DY990978SERV_GP,Good Huber Mob Llc C/O Equity,GOOD HUBER MOB,Office,SERV_GP
DY991084SERV_GP,Good Shepherd Home,GOOD SHEPHERD HOME,Other,SERV_GP
GOO001SERV_GP,Goodlettsville Church Of The Nazarene,GOODLETTSVILLE CHURCH OF THE NAZARENE,Religious,SERV_GP
LV990472SERV_GP,Goodwill Industries Of Ky,GOODWILL INDUSTRIES OF KY,Other,SERV_GP
LV990318SERV_GP,Goodwill Southern Indiana,GOODWILL SOUTHERN INDIANA,Other,SERV_GP
CN991909SERV_GP,"Gordian Design & Construction, Inc.",GORDIAN DESIGN AND CONSTRUCTION,Industrial,SERV_GP
GORDIANMECH_GP,"Gordian Design & Construction, Inc.",GORDIAN DESIGN AND CONSTRUCTION,Industrial,MECH_GP
CN991412SERV_GP,Gorilla Glue,GORILLA GLUE,Other,SERV_GP
IN990453SERV_GP,Gosiger Machine Tools,GOSIGER MACHINE TOOLS,Industrial,SERV_GP
GOULD & SMITHMECH_GP,"Gould & Smith Crane Rental, Inc.",GOULD AND SMITH CRANE RENTAL,Other,MECH_GP
IN990380SERV_GP,Gp-Cm Lockerbie Partners Llc C/O Citimark Management,GPCM LOCKERBIE PARTNERS,Office,SERV_GP
GRAHAM PACKAGINMECH_GP,"Graham Packaging Company, Inc.",GRAHAM PACKAGING,Industrial,MECH_GP
IN990493SERV_GP,Grand Park Sports & Entertainment,GRAND PARK SPORTS AND ENTERTAINMENT,Other,SERV_GP
GRANGER CONSTMECH_GP,Granger Construction Company,GRANGER CONSTRUCTION,Industrial,MECH_GP
GRANT COUNTYMECH_GP,Grant County Board Of Education,GRANT COUNTY BOARD OF EDUCATION,Municipal,MECH_GP
LV990054SERV_GP,Graphic Packaging,GRAPHIC PACKAGING,Industrial,SERV_GP
GRAPHIC VILLAGEMECH_GP,Graphic Village,GRAPHIC VILLAGE,Other,MECH_GP
CN991976SERV_GP,Graphic Village Blue Ash,GRAPHIC VILLAGE BLUE ASH,Other,SERV_GP
IN990324SERV_GP,Graybar,GRAYBAR,Other,SERV_GP
TN991876SERV_GP,Grayson Bmw/Mini Of Knoxville,GRAYSON BMWMINI OF KNOXVILLE,Other,SERV_GP
CN991826SERV_GP,Great Clips Ohio,GREAT CLIPS OHIO,Other,SERV_GP
LX990445SERV_GP,Great Lakes Ace Hardware,GREAT LAKES ACE HARDWARE,Other,SERV_GP
NV00165SERV_GP,Great Lakes Cheese,GREAT LAKES CHEESE,Other,SERV_GP
COC001SERV_GP,Great Lakes Coca Cola Distribution,GREAT LAKES COCA COLA DISTRIBUTION,Industrial,SERV_GP
CN992154SERV_GP,Great Parks Of Hamilton County,GREAT PARKS OF HAMILTON COUNTY,Municipal,SERV_GP
TN991947SERV_GP,Great Smoky Mountains Heritage Center,GREAT SMOKY MOUNTAINS HERITAGE CENTER,Other,SERV_GP
GREATER CLARKMECH_GP,Greater Clark County Schools,GREATER CLARK COUNTY SCHOOLS,Public Schools,MECH_GP
LV990425SERV_GP,Greater Clark County Schools,GREATER CLARK COUNTY SCHOOLS,Public Schools,SERV_GP
DY990862SERV_GP,Greater Dayton Surgery Center,GREATER DAYTON SURGERY CENTER,Medical,SERV_GP
LV990507SERV_GP,Greater Faith Church,GREATER FAITH CHURCH,Religious,SERV_GP
GHCTMECH_GP,Greater Hamilton Civic Theater,GREATER HAMILTON CIVIC THEATER,Other,MECH_GP
DY990028SERV_GP,Green County Jail,GREEN COUNTY JAIL,Municipal,SERV_GP
NV15021SERV_GP,Green Hills Grille,GREEN HILLS GRILLE,Other,SERV_GP
NV00174SERV_GP,Green Hills Office Partners Llc C/O Brookside Properties Inc,GREEN HILLS OFFICE PARTNERS,Office,SERV_GP
LV990454SERV_GP,Green Tree Mall,GREEN TREE MALL,Other,SERV_GP
GREENE COUNTYMECH_GP,Greene County Ohio,GREENE COUNTY OHIO,Municipal,MECH_GP
DY991017SERV_GP,"Greene Crossings, Llc",GREENE CROSSINGS,Other,SERV_GP
LV990314SERV_GP,"Greenfield Global Usa, Inc.",GREENFIELD GLOBAL USA,Other,SERV_GP
LX990342SERV_GP,Greenup County Detention Center,GREENUP COUNTY FISCAL COURT,Municipal,SERV_GP
GREENUP COUNTYMECH_GP,Greenup County Fiscal Court,GREENUP COUNTY FISCAL COURT,Municipal,MECH_GP
CN991651SERV_GP,Greif,GREIF,Other,SERV_GP
GREYHOUNDMECH_GP,Greyhound Tavern,GREYHOUND TAVERN,Other,MECH_GP
CN992281SERV_GP,Griffin Elite Sports & Wellness,GRIFFIN ELITE SPORTS AND WELLNESS,Other,SERV_GP
LV990331SERV_GP,Griffin Powell Properties,GRIFFIN POWELL PROPERTIES,Office,SERV_GP
CN991935SERV_GP,"Griffith Group, Llc",GRIFFITH GROUP,Other,SERV_GP
