SnapshotId,OptionId,SegmentId,RecordId,SegmentOrdinal,OptionOrdinal,OPText
2026-01-24_v3.84_enriched1,r00303_s004_o005,r00303_s004,r00303,4,5,S- SGL STG OPR
2026-01-24_v3.84_enriched1,r00303_s004_o006,r00303_s004,r00303,4,6,T- SGL STG TUBR HX
2026-01-24_v3.84_enriched1,r00304_s002_o001,r00304_s002,r00304,2,1,M- MP
2026-01-24_v3.84_enriched1,r00304_s002_o002,r00304_s002,r00304,2,2,D- DED DF
2026-01-24_v3.84_enriched1,r00304_s002_o003,r00304_s002,r00304,2,3,P- 80% SGL STG
2026-01-24_v3.84_enriched1,r00304_s002_o004,r00304_s002,r00304,2,4,S- 92% SGL STG
2026-01-24_v3.84_enriched1,r00304_s003_o001,r00304_s003,r00304,3,1,T- 80% TUBR HX
2026-01-24_v3.84_enriched1,r00304_s003_o002,r00304_s003,r00304,3,2,P- POS or 80% Non- TUBR HX
2026-01-24_v3.84_enriched1,r00304_s003_o003,r00304_s003,r00304,3,3,D- DF POS
2026-01-24_v3.84_enriched1,r00304_s003_o004,r00304_s003,r00304,3,4,M- MP ( UF / HORZ )
2026-01-24_v3.84_enriched1,r00304_s003_o005,r00304_s003,r00304,3,5,N- 92.6% CONG
2026-01-24_v3.84_enriched1,r00304_s004_o001,r00304_s004,r00304,4,1,V- VAR SPD SGL STG
2026-01-24_v3.84_enriched1,r00304_s004_o002,r00304_s004,r00304,4,2,E- VAR SPD Two STG
2026-01-24_v3.84_enriched1,r00304_s004_o003,r00304_s004,r00304,4,3,H- HI ARF
2026-01-24_v3.84_enriched1,r00304_s004_o004,r00304_s004,r00304,4,4,N- 90% CONG FURN
2026-01-24_v3.84_enriched1,r00304_s004_o005,r00304_s004,r00304,4,5,S- SGL STG OPR
2026-01-24_v3.84_enriched1,r00304_s004_o006,r00304_s004,r00304,4,6,T- SGL STG TUBR HX
2026-01-24_v3.84_enriched1,r00304_s005_o001,r00304_s005,r00304,5,1,E- Two STG / VAR SPD
2026-01-24_v3.84_enriched1,r00305_s002_o001,r00305_s002,r00305,2,1,D- DF
2026-01-24_v3.84_enriched1,r00305_s002_o002,r00305_s002,r00305,2,2,M- UF / HORZ
2026-01-24_v3.84_enriched1,r00305_s002_o003,r00305_s002,r00305,2,3,C- DF / HORZ
2026-01-24_v3.84_enriched1,r00305_s002_o004,r00305_s002,r00305,2,4,H- HI ARF
2026-01-24_v3.84_enriched1,r00305_s002_o005,r00305_s002,r00305,2,5,K- DED UF
2026-01-24_v3.84_enriched1,r00305_s002_o006,r00305_s002,r00305,2,6,S- 90+ CONG FURN
2026-01-24_v3.84_enriched1,r00305_s003_o001,r00305_s003,r00305,3,1,V- Two STG / VAR SPD
2026-01-24_v3.84_enriched1,r00305_s003_o002,r00305_s003,r00305,3,2,H- Two STG / MULT SPD
2026-01-24_v3.84_enriched1,r00305_s003_o003,r00305_s003,r00305,3,3,S- SGL STG / MULT SPD
2026-01-24_v3.84_enriched1,r00305_s003_o004,r00305_s003,r00305,3,4,E- Two STG / EEM MTR
2026-01-24_v3.84_enriched1,r00305_s003_o005,r00305_s003,r00305,3,5,N- 92.6% CONG
2026-01-24_v3.84_enriched1,r00305_s003_o006,r00305_s003,r00305,3,6,P- POS
2026-01-24_v3.84_enriched1,r00305_s003_o007,r00305_s003,r00305,3,7,M- UF / HORZ
2026-01-24_v3.84_enriched1,r00305_s008_o001,r00305_s008,r00305,8,1,N- NG
2026-01-24_v3.84_enriched1,r00305_s008_o002,r00305_s008,r00305,8,2,X- LNOX
2026-01-24_v3.84_enriched1,r00305_s008_o003,r00305_s008,r00305,8,3,U- Ultra LNOX
2026-01-24_v3.84_enriched1,r00305_s008_o004,r00305_s008,r00305,8,4,*- Note Any
2026-01-24_v3.84_enriched1,r00306_s002_o001,r00306_s002,r00306,2,1,D- DF
2026-01-24_v3.84_enriched1,r00306_s002_o002,r00306_s002,r00306,2,2,M- UF / HORZ
2026-01-24_v3.84_enriched1,r00306_s002_o003,r00306_s002,r00306,2,3,C- DF / HORZ
2026-01-24_v3.84_enriched1,r00306_s004_o001,r00306_s004,r00306,4,1,M- MODU
2026-01-24_v3.84_enriched1,r00306_s004_o002,r00306_s004,r00306,4,2,C- 2 STG
2026-01-24_v3.84_enriched1,r00306_s004_o003,r00306_s004,r00306,4,3,S- SGL STG
2026-01-24_v3.84_enriched1,r00306_s004_o004,r00306_s004,r00306,4,4,H- CONVT SGL PH
2026-01-24_v3.84_enriched1,r00306_s004_o005,r00306_s004,r00306,4,5,T- Two STG
2026-01-24_v3.84_enriched1,r00306_s009_o001,r00306_s009,r00306,9,1,N- NG
2026-01-24_v3.84_enriched1,r00306_s009_o002,r00306_s009,r00306,9,2,X- LNOX
2026-01-24_v3.84_enriched1,r00306_s009_o003,r00306_s009,r00306,9,3,U- Ultra LNOX
2026-01-24_v3.84_enriched1,r00306_s009_o004,r00306_s009,r00306,9,4,*- Note Any
2026-01-24_v3.84_enriched1,r00307_s002_o001,r00307_s002,r00307,2,1,D- DF
2026-01-24_v3.84_enriched1,r00307_s002_o002,r00307_s002,r00307,2,2,M- UF / HORZ
2026-01-24_v3.84_enriched1,r00307_s002_o003,r00307_s002,r00307,2,3,C- DF / HORZ
2026-01-24_v3.84_enriched1,r00307_s002_o004,r00307_s002,r00307,2,4,R- UP / HORZ
2026-01-24_v3.84_enriched1,r00307_s004_o001,r00307_s004,r00307,4,1,M- MODU
2026-01-24_v3.84_enriched1,r00307_s004_o002,r00307_s004,r00307,4,2,C- 2 STG
2026-01-24_v3.84_enriched1,r00307_s004_o003,r00307_s004,r00307,4,3,S- SGL STG
2026-01-24_v3.84_enriched1,r00307_s004_o004,r00307_s004,r00307,4,4,H- CONVT SGL PH
2026-01-24_v3.84_enriched1,r00307_s004_o005,r00307_s004,r00307,4,5,T- Two STG
2026-01-24_v3.84_enriched1,r00307_s009_o001,r00307_s009,r00307,9,1,N- NG
2026-01-24_v3.84_enriched1,r00307_s009_o002,r00307_s009,r00307,9,2,X- LNOX
2026-01-24_v3.84_enriched1,r00307_s009_o003,r00307_s009,r00307,9,3,U- Ultra LNOX
2026-01-24_v3.84_enriched1,r00307_s009_o004,r00307_s009,r00307,9,4,*- Note Any
2026-01-24_v3.84_enriched1,r00308_s002_o001,r00308_s002,r00308,2,1,R- UF / HORZ
2026-01-24_v3.84_enriched1,r00308_s002_o002,r00308_s002,r00308,2,2,C- DF / HORZ
2026-01-24_v3.84_enriched1,r00308_s002_o003,r00308_s002,r00308,2,3,D- DF / HORZ
2026-01-24_v3.84_enriched1,r00308_s002_o004,r00308_s002,r00308,2,4,H- HI ARF
2026-01-24_v3.84_enriched1,r00308_s002_o005,r00308_s002,r00308,2,5,K- DED UF
2026-01-24_v3.84_enriched1,r00308_s002_o006,r00308_s002,r00308,2,6,M- UF / HORZ
2026-01-24_v3.84_enriched1,r00308_s004_o001,r00308_s004,r00308,4,1,M- MODU
2026-01-24_v3.84_enriched1,r00308_s004_o002,r00308_s004,r00308,4,2,C- CONVT 2 STG
2026-01-24_v3.84_enriched1,r00308_s004_o003,r00308_s004,r00308,4,3,V- 2 STG
2026-01-24_v3.84_enriched1,r00308_s004_o004,r00308_s004,r00308,4,4,S- SGL STG
2026-01-24_v3.84_enriched1,r00308_s004_o005,r00308_s004,r00308,4,5,T- Two STG
2026-01-24_v3.84_enriched1,r00308_s004_o006,r00308_s004,r00308,4,6,H- CONVT
2026-01-24_v3.84_enriched1,r00308_s009_o001,r00308_s009,r00308,9,1,N- NG
2026-01-24_v3.84_enriched1,r00308_s009_o002,r00308_s009,r00308,9,2,X- LNOX
2026-01-24_v3.84_enriched1,r00308_s009_o003,r00308_s009,r00308,9,3,U- Ultra LNOX
2026-01-24_v3.84_enriched1,r00308_s009_o004,r00308_s009,r00308,9,4,*- Note Any
2026-01-24_v3.84_enriched1,r00309_s002_o001,r00309_s002,r00309,2,1,R- UF / HORZ
2026-01-24_v3.84_enriched1,r00309_s002_o002,r00309_s002,r00309,2,2,C- DF / HORZ
2026-01-24_v3.84_enriched1,r00309_s002_o003,r00309_s002,r00309,2,3,D- DED DF
2026-01-24_v3.84_enriched1,r00309_s002_o004,r00309_s002,r00309,2,4,H- HI ARF
2026-01-24_v3.84_enriched1,r00309_s002_o005,r00309_s002,r00309,2,5,K- DED UF
2026-01-24_v3.84_enriched1,r00309_s002_o006,r00309_s002,r00309,2,6,M- UF / HORZ
2026-01-24_v3.84_enriched1,r00309_s004_o001,r00309_s004,r00309,4,1,M- MODU
2026-01-24_v3.84_enriched1,r00309_s004_o002,r00309_s004,r00309,4,2,C- CONVT 2 STG
2026-01-24_v3.84_enriched1,r00309_s004_o003,r00309_s004,r00309,4,3,V- 2 STG
2026-01-24_v3.84_enriched1,r00309_s004_o004,r00309_s004,r00309,4,4,S- SGL STG
2026-01-24_v3.84_enriched1,r00309_s004_o005,r00309_s004,r00309,4,5,T- Two STG
2026-01-24_v3.84_enriched1,r00309_s004_o006,r00309_s004,r00309,4,6,H- CONVT
2026-01-24_v3.84_enriched1,r00309_s009_o001,r00309_s009,r00309,9,1,N- NG
2026-01-24_v3.84_enriched1,r00309_s009_o002,r00309_s009,r00309,9,2,X- LNOX
2026-01-24_v3.84_enriched1,r00309_s009_o003,r00309_s009,r00309,9,3,U- Ultra LNOX
2026-01-24_v3.84_enriched1,r00309_s009_o004,r00309_s009,r00309,9,4,*- Note Any
2026-01-24_v3.84_enriched1,r00310_s001_o001,r00310_s001,r00310,1,1,R- ARCD ODU
2026-01-24_v3.84_enriched1,r00310_s002_o001,r00310_s002,r00310,2,1,X- R2 HP
2026-01-24_v3.84_enriched1,r00310_s002_o002,r00310_s002,r00310,2,2,K- R2 AC
2026-01-24_v3.84_enriched1,r00310_s002_o003,r00310_s002,r00310,2,3,G- R2 Quaternity
2026-01-24_v3.84_enriched1,r00310_s004_o001,r00310_s004,r00310,4,1,B- 17 SEER
2026-01-24_v3.84_enriched1,r00310_s004_o002,r00310_s004,r00310,4,2,N- STD
2026-01-24_v3.84_enriched1,r00310_s004_o003,r00310_s004,r00310,4,3,S- HI
2026-01-24_v3.84_enriched1,r00310_s004_o004,r00310_s004,r00310,4,4,G- Highest
2026-01-24_v3.84_enriched1,r00310_s004_o005,r00310_s004,r00310,4,5,-- MED
2026-01-24_v3.84_enriched1,r00310_s004_o006,r00310_s004,r00310,4,6,L- LAC
2026-01-24_v3.84_enriched1,r00310_s007_o001,r00310_s007,r00310,7,1,U- USA
2026-01-24_v3.84_enriched1,r00311_s001_o001,r00311_s001,r00311,1,1,R- ARCD ODU
2026-01-24_v3.84_enriched1,r00311_s002_o001,r00311_s002,r00311,2,1,X- R2 HP
2026-01-24_v3.84_enriched1,r00311_s002_o002,r00311_s002,r00311,2,2,K- R2 AC
2026-01-24_v3.84_enriched1,r00311_s002_o003,r00311_s002,r00311,2,3,G- R2 Quaternity
2026-01-24_v3.84_enriched1,r00311_s003_o001,r00311_s003,r00311,3,1,B- 17 SEER
2026-01-24_v3.84_enriched1,r00311_s003_o002,r00311_s003,r00311,3,2,N- STD
2026-01-24_v3.84_enriched1,r00311_s003_o003,r00311_s003,r00311,3,3,S- HI
2026-01-24_v3.84_enriched1,r00311_s003_o004,r00311_s003,r00311,3,4,G- Highest
2026-01-24_v3.84_enriched1,r00311_s003_o005,r00311_s003,r00311,3,5,-- MED
2026-01-24_v3.84_enriched1,r00311_s003_o006,r00311_s003,r00311,3,6,L- LAC
2026-01-24_v3.84_enriched1,r00311_s003_o007,r00311_s003,r00311,3,7,M- HI R5
2026-01-24_v3.84_enriched1,r00311_s007_o001,r00311_s007,r00311,7,1,U- USA
2026-01-24_v3.84_enriched1,r00312_s001_o001,r00312_s001,r00312,1,1,R- ARCD ODU MED EFF
2026-01-24_v3.84_enriched1,r00312_s002_o001,r00312_s002,r00312,2,1,X- R2 HP
2026-01-24_v3.84_enriched1,r00312_s002_o002,r00312_s002,r00312,2,2,K- R2 AC
2026-01-24_v3.84_enriched1,r00312_s002_o003,r00312_s002,r00312,2,3,G- R2 Quaternity
2026-01-24_v3.84_enriched1,r00312_s006_o001,r00312_s006,r00312,6,1,UA- USA
2026-01-24_v3.84_enriched1,r00313_s001_o001,r00313_s001,r00313,1,1,R- ARCD ODU
2026-01-24_v3.84_enriched1,r00313_s002_o001,r00313_s002,r00313,2,1,Z- SkyAir
2026-01-24_v3.84_enriched1,r00313_s003_o001,r00313_s003,r00313,3,1,Q- R2 HP
2026-01-24_v3.84_enriched1,r00313_s003_o002,r00313_s003,r00313,3,2,R- R2 AC
2026-01-24_v3.84_enriched1,r00313_s007_o001,r00313_s007,r00313,7,1,U- USA
2026-01-24_v3.84_enriched1,r00314_s001_o001,r00314_s001,r00314,1,1,R- ARCD ODU
2026-01-24_v3.84_enriched1,r00314_s002_o001,r00314_s002,r00314,2,1,X- HP
2026-01-24_v3.84_enriched1,r00314_s002_o002,r00314_s002,r00314,2,2,K- AC
2026-01-24_v3.84_enriched1,r00314_s002_o003,r00314_s002,r00314,2,3,G- Quaternity
2026-01-24_v3.84_enriched1,r00314_s003_o001,r00314_s003,r00314,3,1,B- 17 SEER R2
2026-01-24_v3.84_enriched1,r00314_s003_o002,r00314_s003,r00314,3,2,C- Entra 18 SEER2 R5
2026-01-24_v3.84_enriched1,r00314_s003_o003,r00314_s003,r00314,3,3,N- STD
2026-01-24_v3.84_enriched1,r00314_s003_o004,r00314_s003,r00314,3,4,S- HI
2026-01-24_v3.84_enriched1,r00314_s003_o005,r00314_s003,r00314,3,5,G- Highest
2026-01-24_v3.84_enriched1,r00314_s003_o006,r00314_s003,r00314,3,6,-- MED
2026-01-24_v3.84_enriched1,r00314_s003_o007,r00314_s003,r00314,3,7,L- LAC
2026-01-24_v3.84_enriched1,r00314_s007_o001,r00314_s007,r00314,7,1,U- USA
2026-01-24_v3.84_enriched1,r00315_s001_o001,r00315_s001,r00315,1,1,FT- WALM
2026-01-24_v3.84_enriched1,r00315_s001_o002,r00315_s001,r00315,1,2,FD- Slim Duct
2026-01-24_v3.84_enriched1,r00315_s001_o003,r00315_s001,r00315,1,3,CT- WALM
2026-01-24_v3.84_enriched1,r00315_s001_o004,r00315_s001,r00315,1,4,CD- Slim Duct
2026-01-24_v3.84_enriched1,r00315_s001_o005,r00315_s001,r00315,1,5,FX- VRV SYS IDU
2026-01-24_v3.84_enriched1,r00315_s001_o006,r00315_s001,r00315,1,6,RM- Multi-Split HP
2026-01-24_v3.84_enriched1,r00315_s002_o001,r00315_s002,r00315,2,1,F- CLG MTD CASS
2026-01-24_v3.84_enriched1,r00315_s002_o002,r00315_s002,r00315,2,2,X- R2 HP
2026-01-24_v3.84_enriched1,r00315_s002_o003,r00315_s002,r00315,2,3,Z- 4-WAY CLG MTD CASS
2026-01-24_v3.84_enriched1,r00315_s002_o004,r00315_s002,r00315,2,4,D- Slim CLG MTD Duct
2026-01-24_v3.84_enriched1,r00315_s002_o005,r00315_s002,r00315,2,5,M- CLG MTD Duct
2026-01-24_v3.84_enriched1,r00315_s002_o006,r00315_s002,r00315,2,6,H- CLG SUSP
2026-01-24_v3.84_enriched1,r00315_s002_o007,r00315_s002,r00315,2,7,A- WALM
2026-01-24_v3.84_enriched1,r00315_s002_o008,r00315_s002,r00315,2,8,L- FLR STNG
2026-01-24_v3.84_enriched1,r00315_s002_o009,r00315_s002,r00315,2,9,N- CONC FLR STNG
2026-01-24_v3.84_enriched1,r00315_s002_o010,r00315_s002,r00315,2,10,T- AH
2026-01-24_v3.84_enriched1,r00315_s003_o001,r00315_s003,r00315,3,1,B- 17 SEER
2026-01-24_v3.84_enriched1,r00315_s003_o002,r00315_s003,r00315,3,2,G- Highest
2026-01-24_v3.84_enriched1,r00315_s003_o003,r00315_s003,r00315,3,3,S- HI
2026-01-24_v3.84_enriched1,r00315_s003_o004,r00315_s003,r00315,3,4,N- STD
2026-01-24_v3.84_enriched1,r00315_s003_o005,r00315_s003,r00315,3,5,Q- R2 HP
2026-01-24_v3.84_enriched1,r00315_s003_o006,r00315_s003,r00315,3,6,-- MED
2026-01-24_v3.84_enriched1,r00315_s003_o007,r00315_s003,r00315,3,7,4- R2
2026-01-24_v3.84_enriched1,r00315_s003_o008,r00315_s003,r00315,3,8,2- R1
2026-01-24_v3.84_enriched1,r00315_s007_o001,r00315_s007,r00315,7,1,U- USA
2026-01-24_v3.84_enriched1,r00316_s001_o001,r00316_s001,r00316,1,1,FT- WALM
2026-01-24_v3.84_enriched1,r00316_s001_o002,r00316_s001,r00316,1,2,FD- Slim Duct
2026-01-24_v3.84_enriched1,r00316_s001_o003,r00316_s001,r00316,1,3,CT- WALM
2026-01-24_v3.84_enriched1,r00316_s001_o004,r00316_s001,r00316,1,4,CD- Slim Duct
2026-01-24_v3.84_enriched1,r00316_s001_o005,r00316_s001,r00316,1,5,FX- VRV SYS IDU
2026-01-24_v3.84_enriched1,r00316_s002_o001,r00316_s002,r00316,2,1,F- CLG MTD CASS
2026-01-24_v3.84_enriched1,r00316_s002_o002,r00316_s002,r00316,2,2,X- R2 HP
2026-01-24_v3.84_enriched1,r00316_s002_o003,r00316_s002,r00316,2,3,Z- 4-WAY CLG MTD CASS
2026-01-24_v3.84_enriched1,r00316_s002_o004,r00316_s002,r00316,2,4,D- Slim CLG MTD Duct
2026-01-24_v3.84_enriched1,r00316_s002_o005,r00316_s002,r00316,2,5,M- CLG MTD Duct
2026-01-24_v3.84_enriched1,r00316_s002_o006,r00316_s002,r00316,2,6,H- CLG SUSP
2026-01-24_v3.84_enriched1,r00316_s002_o007,r00316_s002,r00316,2,7,A- WALM
2026-01-24_v3.84_enriched1,r00316_s002_o008,r00316_s002,r00316,2,8,L- FLR STNG
2026-01-24_v3.84_enriched1,r00316_s002_o009,r00316_s002,r00316,2,9,N- CONC FLR STNG
2026-01-24_v3.84_enriched1,r00316_s002_o010,r00316_s002,r00316,2,10,T- AH
2026-01-24_v3.84_enriched1,r00316_s003_o001,r00316_s003,r00316,3,1,B- 17 SEER
2026-01-24_v3.84_enriched1,r00316_s003_o002,r00316_s003,r00316,3,2,G- Highest
2026-01-24_v3.84_enriched1,r00316_s003_o003,r00316_s003,r00316,3,3,S- HI
2026-01-24_v3.84_enriched1,r00316_s003_o004,r00316_s003,r00316,3,4,N- STD
2026-01-24_v3.84_enriched1,r00316_s003_o005,r00316_s003,r00316,3,5,Q- R2 HP
2026-01-24_v3.84_enriched1,r00316_s003_o006,r00316_s003,r00316,3,6,-- MED
2026-01-24_v3.84_enriched1,r00316_s003_o007,r00316_s003,r00316,3,7,4- R2
2026-01-24_v3.84_enriched1,r00316_s003_o008,r00316_s003,r00316,3,8,2- R1
2026-01-24_v3.84_enriched1,r00316_s007_o001,r00316_s007,r00316,7,1,U- USA
2026-01-24_v3.84_enriched1,r00317_s001_o001,r00317_s001,r00317,1,1,RE- HT RCVY
2026-01-24_v3.84_enriched1,r00317_s001_o002,r00317_s001,r00317,1,2,RX- HP
2026-01-24_v3.84_enriched1,r00317_s001_o003,r00317_s001,r00317,1,3,RY- HP Continuous HTG
2026-01-24_v3.84_enriched1,r00317_s001_o004,r00317_s001,r00317,1,4,RQ- R1 REPL
2026-01-24_v3.84_enriched1,r00317_s001_o005,r00317_s001,r00317,1,5,RT- LAC
2026-01-24_v3.84_enriched1,r00317_s002_o001,r00317_s002,r00317,2,1,S- SML CPTY
2026-01-24_v3.84_enriched1,r00317_s002_o002,r00317_s002,r00317,2,2,A- Connectable to Hydroboxes
2026-01-24_v3.84_enriched1,r00317_s002_o003,r00317_s002,r00317,2,3,C- 2nd layer VRV ( VRV classic)
2026-01-24_v3.84_enriched1,r00317_s002_o004,r00317_s002,r00317,2,4,Q- REPL SER
2026-01-24_v3.84_enriched1,r00317_s002_o005,r00317_s002,r00317,2,5,Y- HP
2026-01-24_v3.84_enriched1,r00317_s004_o001,r00317_s004,r00317,4,1,10- 10 h.p
2026-01-24_v3.84_enriched1,r00317_s004_o002,r00317_s004,r00317,4,2,12- 12 h.p
2026-01-24_v3.84_enriched1,r00317_s004_o003,r00317_s004,r00317,4,3,14- 14 h.p
2026-01-24_v3.84_enriched1,r00317_s004_o004,r00317_s004,r00317,4,4,16- 16 h.p
2026-01-24_v3.84_enriched1,r00317_s004_o005,r00317_s004,r00317,4,5,18- 18 h.p
2026-01-24_v3.84_enriched1,r00317_s004_o006,r00317_s004,r00317,4,6,20- 20 h.p
2026-01-24_v3.84_enriched1,r00317_s006_o001,r00317_s006,r00317,6,1,V1- 220/240-1-50
2026-01-24_v3.84_enriched1,r00317_s006_o002,r00317_s006,r00317,6,2,V3- 230-1-50
2026-01-24_v3.84_enriched1,r00317_s006_o003,r00317_s006,r00317,6,3,W1- 400-3-50
2026-01-24_v3.84_enriched1,r00317_s006_o004,r00317_s006,r00317,6,4,Y1- 380/415-50
2026-01-24_v3.84_enriched1,r00318_s001_o001,r00318_s001,r00318,1,1,R- ODU ( ARCD )
2026-01-24_v3.84_enriched1,r00318_s001_o002,r00318_s001,r00318,1,2,F- IDU for ARCD type
2026-01-24_v3.84_enriched1,r00318_s001_o003,r00318_s001,r00318,1,3,C- Case CL Unit
2026-01-24_v3.84_enriched1,r00318_s002_o001,r00318_s002,r00318,2,1,X- INV
2026-01-24_v3.84_enriched1,r00318_s003_o001,r00318_s003,r00318,3,1,F- CLG MTD CASS
2026-01-24_v3.84_enriched1,r00318_s003_o002,r00318_s003,r00318,3,2,Z- VISTA 2 × 2 CASS unit
2026-01-24_v3.84_enriched1,r00318_s003_o003,r00318_s003,r00318,3,3,U- 4-way blow CLG SUSP
2026-01-24_v3.84_enriched1,r00318_s003_o004,r00318_s003,r00318,3,4,E- One way blow CASS
2026-01-24_v3.84_enriched1,r00318_s003_o005,r00318_s003,r00318,3,5,D- Slim CLG MTD duct
2026-01-24_v3.84_enriched1,r00318_s003_o006,r00318_s003,r00318,3,6,S- VRV Life/ INDR- MSP CONC ducted unit
2026-01-24_v3.84_enriched1,r00318_s003_o007,r00318_s003,r00318,3,7,M- CLG MTD duct
2026-01-24_v3.84_enriched1,r00318_s003_o008,r00318_s003,r00318,3,8,H- CLG SUSP
2026-01-24_v3.84_enriched1,r00318_s003_o009,r00318_s003,r00318,3,9,A- WALM
2026-01-24_v3.84_enriched1,r00318_s003_o010,r00318_s003,r00318,3,10,L- FLR STNG
2026-01-24_v3.84_enriched1,r00318_s003_o011,r00318_s003,r00318,3,11,N- CONC FLR STNG
2026-01-24_v3.84_enriched1,r00318_s003_o012,r00318_s003,r00318,3,12,T- AH
2026-01-24_v3.84_enriched1,r00318_s004_o001,r00318_s004,r00318,4,1,Q- R2
2026-01-24_v3.84_enriched1,r00318_s007_o001,r00318_s007,r00318,7,1,VJ- V2
2026-01-24_v3.84_enriched1,r00318_s007_o002,r00318_s007,r00318,7,2,SB- V1
2026-01-24_v3.84_enriched1,r00318_s008_o001,r00318_s008,r00318,8,1,U- USA
2026-01-24_v3.84_enriched1,r00318_s008_o002,r00318_s008,r00318,8,2,L- USA
2026-01-24_v3.84_enriched1,r00319_s001_o001,r00319_s001,r00319,1,1,2- 2-Port
2026-01-24_v3.84_enriched1,r00319_s001_o002,r00319_s001,r00319,1,2,3- 3-Port
2026-01-24_v3.84_enriched1,r00319_s001_o003,r00319_s001,r00319,1,3,4- 4-Port
2026-01-24_v3.84_enriched1,r00319_s001_o004,r00319_s001,r00319,1,4,5- 5-Port
2026-01-24_v3.84_enriched1,r00319_s001_o005,r00319_s001,r00319,1,5,R- 8-Port
2026-01-24_v3.84_enriched1,r00319_s002_o001,r00319_s002,r00319,2,1,M- MULT Split ODU ( ARCD )
2026-01-24_v3.84_enriched1,r00319_s003_o001,r00319_s003,r00319,3,1,X- R2 HP
2026-01-24_v3.84_enriched1,r00319_s004_o001,r00319_s004,r00319,4,1,B- 17 SEER
2026-01-24_v3.84_enriched1,r00319_s004_o002,r00319_s004,r00319,4,2,S- HI
2026-01-24_v3.84_enriched1,r00319_s004_o003,r00319_s004,r00319,4,3,L- LAC
2026-01-24_v3.84_enriched1,r00319_s008_o001,r00319_s008,r00319,8,1,U- USA
2026-01-24_v3.84_enriched1,r00320_s001_o001,r00320_s001,r00320,1,1,F- IDU
2026-01-24_v3.84_enriched1,r00320_s002_o001,r00320_s002,r00320,2,1,A- WALM
2026-01-24_v3.84_enriched1,r00320_s002_o002,r00320_s002,r00320,2,2,B- DC Duct
2026-01-24_v3.84_enriched1,r00320_s002_o003,r00320_s002,r00320,2,3,C- RFW CASS
2026-01-24_v3.84_enriched1,r00320_s002_o004,r00320_s002,r00320,2,4,H- CLG SUSP
2026-01-24_v3.84_enriched1,r00320_s002_o005,r00320_s002,r00320,2,5,T- Unitary
2026-01-24_v3.84_enriched1,r00320_s003_o001,r00320_s003,r00320,3,1,Q- R2 HP or COLG
2026-01-24_v3.84_enriched1,r00320_s003_o002,r00320_s003,r00320,3,2,X- R2 HP
2026-01-24_v3.84_enriched1,r00320_s003_o003,r00320_s003,r00320,3,3,K- R2 AC
2026-01-24_v3.84_enriched1,r00320_s003_o004,r00320_s003,r00320,3,4,G- R2 Quaternity
2026-01-24_v3.84_enriched1,r00320_s006_o001,r00320_s006,r00320,6,1,VJ- V2
2026-01-24_v3.84_enriched1,r00320_s007_o001,r00320_s007,r00320,7,1,U- USA
2026-01-24_v3.84_enriched1,r00321_s001_o001,r00321_s001,r00321,1,1,RXY- HP Type
2026-01-24_v3.84_enriched1,r00321_s001_o002,r00321_s001,r00321,1,2,REY- HT RCVY Type
2026-01-24_v3.84_enriched1,r00321_s001_o003,r00321_s001,r00321,1,3,REM- HT RCVY MULT Unit
2026-01-24_v3.84_enriched1,r00322_s001_o001,r00322_s001,r00322,1,1,RXY- HP Type
2026-01-24_v3.84_enriched1,r00322_s001_o002,r00322_s001,r00322,1,2,REY- HT RCVY Type
2026-01-24_v3.84_enriched1,r00322_s001_o003,r00322_s001,r00322,1,3,REM- HT RCVY MULT Unit
2026-01-24_v3.84_enriched1,r00323_s002_o001,r00323_s002,r00323,2,1,P- PKG Unit
2026-01-24_v3.84_enriched1,r00325_s002_o001,r00325_s002,r00325,2,1,PS- PKG Unit SYS
2026-01-24_v3.84_enriched1,r00325_s005_o001,r00325_s005,r00325,5,1,H- HI
2026-01-24_v3.84_enriched1,r00325_s006_o001,r00325_s006,r00325,6,1,C- AC
2026-01-24_v3.84_enriched1,r00325_s006_o002,r00325_s006,r00325,6,2,H- HP
2026-01-24_v3.84_enriched1,r00325_s006_o003,r00325_s006,r00325,6,3,M- AC MC
2026-01-24_v3.84_enriched1,r00325_s007_o001,r00325_s007,r00325,7,1,Y- None
2026-01-24_v3.84_enriched1,r00325_s007_o002,r00325_s007,r00325,7,2,G- NG HT
2026-01-24_v3.84_enriched1,r00325_s007_o003,r00325_s007,r00325,7,3,E- ELEC HT
2026-01-24_v3.84_enriched1,r00325_s007_o004,r00325_s007,r00325,7,4,W- HH2O
2026-01-24_v3.84_enriched1,r00325_s008_o001,r00325_s008,r00325,8,1,2- V7
2026-01-24_v3.84_enriched1,r00325_s008_o002,r00325_s008,r00325,8,2,3- V9
2026-01-24_v3.84_enriched1,r00325_s008_o003,r00325_s008,r00325,8,3,4- V4
2026-01-24_v3.84_enriched1,r00325_s008_o004,r00325_s008,r00325,8,4,5- V5
2026-01-24_v3.84_enriched1,r00326_s002_o001,r00326_s002,r00326,2,1,P- PKG Unit
2026-01-24_v3.84_enriched1,r00326_s005_o001,r00326_s005,r00326,5,1,M- MP
2026-01-24_v3.84_enriched1,r00326_s005_o002,r00326_s005,r00326,5,2,H- HORZ
2026-01-24_v3.84_enriched1,r00327_s001_o001,r00327_s001,r00327,1,1,MPS- Maverick II COM RTU
