SnapshotId,RecordId,RecordOrdinal,BrandRaw,BrandNormalized,Category,CategoryEquipmentTypes,Length,SegCountDeclared,SegmentCountObserved,OptionCountObserved,ExtraFieldsJson
2026-01-24_v3.84_enriched1,r01008,1008,Comfort Aire,COMFORT AIRE,Mini-Split,"[""Ductless Split System""]",9,5,5,9,{}
2026-01-24_v3.84_enriched1,r01009,1009,Comfort Aire,COMFORT AIRE,Mini-Split,"[""Ductless Split System""]",11,7,7,10,{}
2026-01-24_v3.84_enriched1,r01010,1010,Comfort Aire,COMFORT AIRE,PTAC,"[""PTAC""]",9,5,5,4,{}
2026-01-24_v3.84_enriched1,r01011,1011,Heat Controller,HEAT CONTROLLER,Air Handler,"[""Air Handling Unit""]",8,7,7,5,{}
2026-01-24_v3.84_enriched1,r01012,1012,Heat Controller,HEAT CONTROLLER,Air Handler,"[""Air Handling Unit""]",8,7,7,3,{}
2026-01-24_v3.84_enriched1,r01013,1013,Heat Controller,HEAT CONTROLLER,Air Handler,"[""Air Handling Unit""]",9,8,8,3,{}
2026-01-24_v3.84_enriched1,r01014,1014,Heat Controller,HEAT CONTROLLER,Air Handler,"[""Air Handling Unit""]",9,7,7,2,{}
2026-01-24_v3.84_enriched1,r01015,1015,Heat Controller,HEAT CONTROLLER,Air Handler,"[""Air Handling Unit""]",10,9,9,8,{}
2026-01-24_v3.84_enriched1,r01016,1016,Heat Controller,HEAT CONTROLLER,Air Handler,"[""Air Handling Unit""]",11,9,9,3,{}
2026-01-24_v3.84_enriched1,r01017,1017,Heat Controller,HEAT CONTROLLER,Air Handler,"[""Air Handling Unit""]",12,10,10,3,{}
2026-01-24_v3.84_enriched1,r01018,1018,Heat Controller,HEAT CONTROLLER,Air Handler,"[""Air Handling Unit""]",12,10,10,8,{}
2026-01-24_v3.84_enriched1,r01019,1019,Heat Controller,HEAT CONTROLLER,Air Handler,"[""Air Handling Unit""]",14,11,11,51,{}
2026-01-24_v3.84_enriched1,r01020,1020,Heat Controller,HEAT CONTROLLER,Coil,[],9,8,8,9,{}
2026-01-24_v3.84_enriched1,r01021,1021,Heat Controller,HEAT CONTROLLER,Furnace,"[""Furnace""]",9,8,8,2,{}
2026-01-24_v3.84_enriched1,r01022,1022,Heat Controller,HEAT CONTROLLER,Furnace,"[""Furnace""]",10,8,8,3,{}
2026-01-24_v3.84_enriched1,r01023,1023,Heat Controller,HEAT CONTROLLER,Furnace,"[""Furnace""]",11,8,8,3,{}
2026-01-24_v3.84_enriched1,r01024,1024,Heat Controller,HEAT CONTROLLER,Mini-Split,"[""Ductless Split System""]",9,8,8,13,{}
2026-01-24_v3.84_enriched1,r01025,1025,Heat Controller,HEAT CONTROLLER,Package,"[""Packaged Unit""]",8,5,5,6,{}
2026-01-24_v3.84_enriched1,r01026,1026,Heat Controller,HEAT CONTROLLER,Package,"[""Packaged Unit""]",10,8,8,6,{}
2026-01-24_v3.84_enriched1,r01027,1027,Heat Controller,HEAT CONTROLLER,Water Source HP,"[""WSHP""]",14,11,11,77,{}
2026-01-24_v3.84_enriched1,r01028,1028,Heat Controller,HEAT CONTROLLER,Water Source HP,"[""WSHP""]",14,11,11,45,{}
2026-01-24_v3.84_enriched1,r01029,1029,Marvair,MARVAIR,Package,"[""Packaged Unit""]",11,6,6,9,{}
2026-01-24_v3.84_enriched1,r01030,1030,Marvair,MARVAIR,Package,"[""Packaged Unit""]",12,7,7,18,{}
2026-01-24_v3.84_enriched1,r01031,1031,Marvair,MARVAIR,Package,"[""Packaged Unit""]",13,7,7,10,{}
2026-01-24_v3.84_enriched1,r01032,1032,Marvair,MARVAIR,Package,"[""Packaged Unit""]",14,8,8,24,{}
2026-01-24_v3.84_enriched1,r01033,1033,Marvair,MARVAIR,Package,"[""Packaged Unit""]",15,9,9,35,{}
2026-01-24_v3.84_enriched1,r01034,1034,Marvair,MARVAIR,Package,"[""Packaged Unit""]",19,11,11,39,{}
2026-01-24_v3.84_enriched1,r01035,1035,Marvair,MARVAIR,Package,"[""Packaged Unit""]",21,11,11,44,{}
2026-01-24_v3.84_enriched1,r01036,1036,Marvair,MARVAIR,Package,"[""Packaged Unit""]",22,13,13,42,{}
2026-01-24_v3.84_enriched1,r01037,1037,Midea,MIDEA,Mini-Split,"[""Ductless Split System""]",10,9,9,16,{}
2026-01-24_v3.84_enriched1,r01038,1038,Midea,MIDEA,Mini-Split,"[""Ductless Split System""]",12,11,11,24,{}
2026-01-24_v3.84_enriched1,r01039,1039,Midea,MIDEA,Package,"[""Packaged Unit""]",9,6,6,3,{}
2026-01-24_v3.84_enriched1,r01040,1040,Midea,MIDEA,Package,"[""Packaged Unit""]",19,11,12,3,{}
2026-01-24_v3.84_enriched1,r01041,1041,Mitsubishi,MITSUBISHI,Mini-Split,"[""Ductless Split System""]",9,7,7,16,{}
2026-01-24_v3.84_enriched1,r01042,1042,Mitsubishi,MITSUBISHI,Mini-Split,"[""Ductless Split System""]",9,8,8,19,{}
2026-01-24_v3.84_enriched1,r01043,1043,Mitsubishi,MITSUBISHI,Mini-Split,"[""Ductless Split System""]",10,9,9,22,{}
2026-01-24_v3.84_enriched1,r01044,1044,Mitsubishi,MITSUBISHI,Mini-Split,"[""Ductless Split System""]",11,9,9,19,{}
2026-01-24_v3.84_enriched1,r01045,1045,Mitsubishi,MITSUBISHI,Mini-Split,"[""Ductless Split System""]",11,9,9,26,{}
2026-01-24_v3.84_enriched1,r01046,1046,Mitsubishi,MITSUBISHI,Mini-Split,"[""Ductless Split System""]",12,9,9,17,{}
2026-01-24_v3.84_enriched1,r01047,1047,Mitsubishi,MITSUBISHI,Mini-Split,"[""Ductless Split System""]",12,10,10,22,{}
2026-01-24_v3.84_enriched1,r01048,1048,Mitsubishi,MITSUBISHI,Mini-Split,"[""Ductless Split System""]",13,10,10,22,{}
2026-01-24_v3.84_enriched1,r01049,1049,Mitsubishi,MITSUBISHI,Mini-Split,"[""Ductless Split System""]",14,12,12,28,{}
2026-01-24_v3.84_enriched1,r01050,1050,Mitsubishi,MITSUBISHI,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",13,11,11,13,{}
2026-01-24_v3.84_enriched1,r01051,1051,Mitsubishi,MITSUBISHI,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",14,12,12,14,{}
2026-01-24_v3.84_enriched1,r01052,1052,Mitsubishi,MITSUBISHI,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",16,13,13,16,{}
2026-01-24_v3.84_enriched1,r01053,1053,Modine,MODINE,Unit Heaters,[],12,6,6,41,{}
2026-01-24_v3.84_enriched1,r01054,1054,Modine,MODINE,Duct Furnace,[],23,20,20,125,{}
2026-01-24_v3.84_enriched1,r01055,1055,MRCOOL,MRCOOL,Air Handler,"[""Air Handling Unit""]",10,7,7,3,{}
2026-01-24_v3.84_enriched1,r01056,1056,MRCOOL,MRCOOL,Coil,[],10,9,9,7,{}
2026-01-24_v3.84_enriched1,r01057,1057,MRCOOL,MRCOOL,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",9,6,6,2,{}
2026-01-24_v3.84_enriched1,r01058,1058,MRCOOL,MRCOOL,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",12,7,7,1,{}
2026-01-24_v3.84_enriched1,r01059,1059,MRCOOL,MRCOOL,Electric Furnace,[],8,6,6,2,{}
2026-01-24_v3.84_enriched1,r01060,1060,MRCOOL,MRCOOL,Furnace,"[""Furnace""]",13,10,10,4,{}
2026-01-24_v3.84_enriched1,r01061,1061,MRCOOL,MRCOOL,Furnace,"[""Furnace""]",14,11,11,4,{}
2026-01-24_v3.84_enriched1,r01062,1062,MRCOOL,MRCOOL,Package,"[""Packaged Unit""]",13,9,9,4,{}
2026-01-24_v3.84_enriched1,r01063,1063,MRCOOL,MRCOOL,Water Source HP,"[""WSHP""]",15,11,11,16,{}
2026-01-24_v3.84_enriched1,r01064,1064,Multiaqua,MULTIAQUA,Air Handler,"[""Air Handling Unit""]",9,5,5,2,{}
2026-01-24_v3.84_enriched1,r01065,1065,Multiaqua,MULTIAQUA,Air Handler,"[""Air Handling Unit""]",11,7,7,11,{}
2026-01-24_v3.84_enriched1,r01066,1066,Multiaqua,MULTIAQUA,Air Handler,"[""Air Handling Unit""]",12,7,7,3,{}
2026-01-24_v3.84_enriched1,r01067,1067,Multiaqua,MULTIAQUA,Air Handler,"[""Air Handling Unit""]",12,7,7,9,{}
2026-01-24_v3.84_enriched1,r01068,1068,Multiaqua,MULTIAQUA,Air Handler,"[""Air Handling Unit""]",14,7,7,10,{}
2026-01-24_v3.84_enriched1,r01069,1069,Multiaqua,MULTIAQUA,Air Handler,"[""Air Handling Unit""]",14,8,8,13,{}
2026-01-24_v3.84_enriched1,r01070,1070,Multiaqua,MULTIAQUA,Chiller,"[""Chiller""]",14,8,8,6,{}
2026-01-24_v3.84_enriched1,r01071,1071,Napoleon,NAPOLEON,Air Handler,"[""Air Handling Unit""]",7,6,6,6,{}
2026-01-24_v3.84_enriched1,r01072,1072,Napoleon,NAPOLEON,Air Handler,"[""Air Handling Unit""]",10,8,8,6,{}
2026-01-24_v3.84_enriched1,r01073,1073,Napoleon,NAPOLEON,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",9,6,6,1,{}
2026-01-24_v3.84_enriched1,r01074,1074,Napoleon,NAPOLEON,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",14,12,12,5,{}
2026-01-24_v3.84_enriched1,r01075,1075,Napoleon,NAPOLEON,Furnace,"[""Furnace""]",12,10,10,10,{}
2026-01-24_v3.84_enriched1,r01076,1076,Neptronic,NEPTRONIC,Heater Kit,[],5,4,4,12,{}
2026-01-24_v3.84_enriched1,r01077,1077,ClimateMaster,CLIMATEMASTER,Air Handler,"[""Air Handling Unit""]",12,9,9,29,{}
2026-01-24_v3.84_enriched1,r01078,1078,ClimateMaster,CLIMATEMASTER,Coil,[],11,7,7,2,{}
2026-01-24_v3.84_enriched1,r01079,1079,ClimateMaster,CLIMATEMASTER,Compact Belt Drive,[],15,11,11,58,{}
2026-01-24_v3.84_enriched1,r01080,1080,ClimateMaster,CLIMATEMASTER,Package Rooftop Unit,"[""Packaged Unit""]",15,11,11,62,{}
2026-01-24_v3.84_enriched1,r01081,1081,ClimateMaster,CLIMATEMASTER,Water Source HP,"[""WSHP""]",15,12,12,84,{}
2026-01-24_v3.84_enriched1,r01082,1082,Water Furnace,WATER FURNACE,Multi,[],11,9,9,10,{}
2026-01-24_v3.84_enriched1,r01083,1083,Water Furnace,WATER FURNACE,Multi,[],14,9,9,16,{}
2026-01-24_v3.84_enriched1,r01084,1084,Water Furnace,WATER FURNACE,Multi,[],15,10,10,8,{}
2026-01-24_v3.84_enriched1,r01085,1085,Water Furnace,WATER FURNACE,Multi,[],16,14,14,59,{}
2026-01-24_v3.84_enriched1,r01086,1086,Water Furnace,WATER FURNACE,Multi,[],19,16,16,45,{}
2026-01-24_v3.84_enriched1,r01087,1087,Nortek,NORTEK,Air Handler,"[""Air Handling Unit""]",8,4,4,2,{}
2026-01-24_v3.84_enriched1,r01088,1088,Nortek,NORTEK,Air Handler,"[""Air Handling Unit""]",8,6,6,7,{}
2026-01-24_v3.84_enriched1,r01089,1089,Nortek,NORTEK,Air Handler,"[""Air Handling Unit""]",10,7,7,4,{}
2026-01-24_v3.84_enriched1,r01090,1090,Nortek,NORTEK,Air Handler,"[""Air Handling Unit""]",10,9,9,3,{}
2026-01-24_v3.84_enriched1,r01091,1091,Nortek,NORTEK,Air Handler,"[""Air Handling Unit""]",10,9,9,1,{}
2026-01-24_v3.84_enriched1,r01092,1092,Nortek,NORTEK,Air Handler,"[""Air Handling Unit""]",11,8,8,5,{}
2026-01-24_v3.84_enriched1,r01093,1093,Nortek,NORTEK,Air Handler,"[""Air Handling Unit""]",11,8,8,2,{}
2026-01-24_v3.84_enriched1,r01094,1094,Nortek,NORTEK,Air Handler,"[""Air Handling Unit""]",11,9,9,2,{}
2026-01-24_v3.84_enriched1,r01095,1095,Nortek,NORTEK,Air Handler,"[""Air Handling Unit""]",11,8,8,3,{}
2026-01-24_v3.84_enriched1,r01096,1096,Nortek,NORTEK,Air Handler,"[""Air Handling Unit""]",12,8,8,3,{}
2026-01-24_v3.84_enriched1,r01097,1097,Nortek,NORTEK,Air Handler,"[""Air Handling Unit""]",12,10,10,1,{}
2026-01-24_v3.84_enriched1,r01098,1098,Nortek,NORTEK,Air Handler,"[""Air Handling Unit""]",12,11,11,3,{}
2026-01-24_v3.84_enriched1,r01099,1099,Nortek,NORTEK,Coil,[],10,8,8,6,{}
2026-01-24_v3.84_enriched1,r01100,1100,Nortek,NORTEK,Coil,[],11,10,10,12,{}
2026-01-24_v3.84_enriched1,r01101,1101,Nortek,NORTEK,Coil,[],12,11,11,6,{}
2026-01-24_v3.84_enriched1,r01102,1102,Nortek,NORTEK,Coil,[],13,10,11,12,{}
2026-01-24_v3.84_enriched1,r01103,1103,Nortek,NORTEK,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",9,7,7,0,{}
2026-01-24_v3.84_enriched1,r01104,1104,Nortek,NORTEK,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",10,6,7,0,{}
2026-01-24_v3.84_enriched1,r01105,1105,Nortek,NORTEK,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",10,8,8,8,{}
2026-01-24_v3.84_enriched1,r01106,1106,Nortek,NORTEK,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",11,9,9,8,{}
2026-01-24_v3.84_enriched1,r01107,1107,Nortek,NORTEK,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",13,12,12,9,{}
2026-01-24_v3.84_enriched1,r01108,1108,Nortek,NORTEK,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",14,13,13,20,{}
2026-01-24_v3.84_enriched1,r01109,1109,Nortek,NORTEK,Furnace,"[""Furnace""]",8,6,6,15,{}
2026-01-24_v3.84_enriched1,r01110,1110,Nortek,NORTEK,Electric Furnace,[],9,6,6,5,{}
2026-01-24_v3.84_enriched1,r01111,1111,Nortek,NORTEK,Electric Furnace,[],10,8,8,2,{}
2026-01-24_v3.84_enriched1,r01112,1112,Nortek,NORTEK,Furnace,"[""Furnace""]",11,7,7,14,{}
2026-01-24_v3.84_enriched1,r01113,1113,Nortek,NORTEK,Furnace,"[""Furnace""]",11,8,8,13,{}
2026-01-24_v3.84_enriched1,r01114,1114,Nortek,NORTEK,Furnace,"[""Furnace""]",11,8,8,6,{}
2026-01-24_v3.84_enriched1,r01115,1115,Nortek,NORTEK,Furnace,"[""Furnace""]",12,9,9,14,{}
2026-01-24_v3.84_enriched1,r01116,1116,Nortek,NORTEK,Furnace,"[""Furnace""]",12,9,9,15,{}
2026-01-24_v3.84_enriched1,r01117,1117,Nortek,NORTEK,Furnace,"[""Furnace""]",12,10,10,16,{}
2026-01-24_v3.84_enriched1,r01118,1118,Nortek,NORTEK,Furnace,"[""Furnace""]",12,10,10,17,{}
2026-01-24_v3.84_enriched1,r01119,1119,Nortek,NORTEK,Furnace,"[""Furnace""]",13,9,9,7,{}
2026-01-24_v3.84_enriched1,r01120,1120,Nortek,NORTEK,Furnace,"[""Furnace""]",13,10,10,16,{}
2026-01-24_v3.84_enriched1,r01121,1121,Nortek,NORTEK,Furnace,"[""Furnace""]",13,11,11,20,{}
2026-01-24_v3.84_enriched1,r01122,1122,Nortek,NORTEK,Furnace,"[""Furnace""]",14,12,12,14,{}
2026-01-24_v3.84_enriched1,r01123,1123,Nortek,NORTEK,Furnace,"[""Furnace""]",15,13,13,15,{}
2026-01-24_v3.84_enriched1,r01124,1124,Nortek,NORTEK,Furnace,"[""Furnace""]",14,12,12,20,{}
2026-01-24_v3.84_enriched1,r01125,1125,Nortek,NORTEK,Heater Kit,[],10,7,7,9,{}
2026-01-24_v3.84_enriched1,r01126,1126,Nortek,NORTEK,Heater Kit,[],12,9,9,4,{}
2026-01-24_v3.84_enriched1,r01127,1127,Nortek,NORTEK,Mini-Split,"[""Ductless Split System""]",11,10,10,22,{}
2026-01-24_v3.84_enriched1,r01128,1128,Nortek,NORTEK,Oil Furnace,[],14,12,12,8,{}
2026-01-24_v3.84_enriched1,r01129,1129,Nortek,NORTEK,Package,"[""Packaged Unit""]",8,6,6,3,{}
2026-01-24_v3.84_enriched1,r01130,1130,Nortek,NORTEK,Package,"[""Packaged Unit""]",8,6,6,2,{}
2026-01-24_v3.84_enriched1,r01131,1131,Nortek,NORTEK,Package,"[""Packaged Unit""]",8,7,7,2,{}
2026-01-24_v3.84_enriched1,r01132,1132,Nortek,NORTEK,Package,"[""Packaged Unit""]",9,7,7,4,{}
2026-01-24_v3.84_enriched1,r01133,1133,Nortek,NORTEK,Package,"[""Packaged Unit""]",9,8,8,2,{}
2026-01-24_v3.84_enriched1,r01134,1134,Nortek,NORTEK,Package,"[""Packaged Unit""]",9,8,8,2,{}
2026-01-24_v3.84_enriched1,r01135,1135,Nortek,NORTEK,Package,"[""Packaged Unit""]",10,8,8,4,{}
2026-01-24_v3.84_enriched1,r01136,1136,Nortek,NORTEK,Package,"[""Packaged Unit""]",10,9,9,7,{}
2026-01-24_v3.84_enriched1,r01137,1137,Nortek,NORTEK,Package,"[""Packaged Unit""]",10,9,9,4,{}
2026-01-24_v3.84_enriched1,r01138,1138,Nortek,NORTEK,Package,"[""Packaged Unit""]",12,9,8,5,{}
2026-01-24_v3.84_enriched1,r01139,1139,Nortek,NORTEK,Package,"[""Packaged Unit""]",11,10,10,9,{}
2026-01-24_v3.84_enriched1,r01140,1140,Nortek,NORTEK,Package,"[""Packaged Unit""]",13,9,9,3,{}
2026-01-24_v3.84_enriched1,r01141,1141,Nortek,NORTEK,Package,"[""Packaged Unit""]",13,10,10,8,{}
2026-01-24_v3.84_enriched1,r01142,1142,Nortek,NORTEK,Package,"[""Packaged Unit""]",14,9,9,5,{}
2026-01-24_v3.84_enriched1,r01143,1143,Nortek,NORTEK,Package,"[""Packaged Unit""]",14,10,10,5,{}
2026-01-24_v3.84_enriched1,r01144,1144,Nortek,NORTEK,Package,"[""Packaged Unit""]",14,10,10,8,{}
2026-01-24_v3.84_enriched1,r01145,1145,Nortek,NORTEK,Package,"[""Packaged Unit""]",14,11,11,10,{}
2026-01-24_v3.84_enriched1,r01146,1146,Nortek,NORTEK,Package Rooftop Unit,"[""Packaged Unit""]",11,8,8,3,{}
2026-01-24_v3.84_enriched1,r01147,1147,Nortek,NORTEK,Package Rooftop Unit,"[""Packaged Unit""]",12,8,8,3,{}
2026-01-24_v3.84_enriched1,r01148,1148,Nortek,NORTEK,Package Rooftop Unit,"[""Packaged Unit""]",13,8,8,3,{}
2026-01-24_v3.84_enriched1,r01149,1149,AirTemp,AIRTEMP,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",14,13,13,10,{}
2026-01-24_v3.84_enriched1,r01150,1150,AirTemp,AIRTEMP,Oil Furnace,[],7,7,7,4,{}
2026-01-24_v3.84_enriched1,r01151,1151,AirTemp,AIRTEMP,Package,"[""Packaged Unit""]",10,9,9,3,{}
2026-01-24_v3.84_enriched1,r01152,1152,AirTemp,AIRTEMP,Package,"[""Packaged Unit""]",11,10,10,3,{}
2026-01-24_v3.84_enriched1,r01153,1153,AirTemp,AIRTEMP,Package,"[""Packaged Unit""]",14,10,10,3,{}
2026-01-24_v3.84_enriched1,r01154,1154,Frigidaire,FRIGIDAIRE,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",14,13,13,10,{}
2026-01-24_v3.84_enriched1,r01155,1155,Frigidaire,FRIGIDAIRE,PTAC,"[""PTAC""]",10,9,9,18,{}
2026-01-24_v3.84_enriched1,r01156,1156,Frigidaire,FRIGIDAIRE,Window Units,"[""Window Unit""]",10,6,6,15,{}
2026-01-24_v3.84_enriched1,r01157,1157,Nortek,NORTEK,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",9,7,7,1,{}
2026-01-24_v3.84_enriched1,r01158,1158,Nortek,NORTEK,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",9,7,7,2,{}
2026-01-24_v3.84_enriched1,r01159,1159,Nortek,NORTEK,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",10,8,8,3,{}
2026-01-24_v3.84_enriched1,r01160,1160,Nortek,NORTEK,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",14,13,13,10,{}
2026-01-24_v3.84_enriched1,r01161,1161,Nortek,NORTEK,Furnace,"[""Furnace""]",12,10,10,6,{}
2026-01-24_v3.84_enriched1,r01162,1162,Nortek,NORTEK,Furnace,"[""Furnace""]",13,9,9,12,{}
2026-01-24_v3.84_enriched1,r01163,1163,Nortek,NORTEK,Furnace,"[""Furnace""]",13,11,11,16,{}
2026-01-24_v3.84_enriched1,r01164,1164,Nortek,NORTEK,Furnace,"[""Furnace""]",14,12,12,23,{}
2026-01-24_v3.84_enriched1,r01165,1165,Mortex,MORTEX,Air Handler,"[""Air Handling Unit""]",11,7,7,7,{}
2026-01-24_v3.84_enriched1,r01166,1166,Mortex,MORTEX,Coil,[],8,7,7,45,{}
2026-01-24_v3.84_enriched1,r01167,1167,Mortex,MORTEX,Furnace,"[""Furnace""]",10,7,7,11,{}
2026-01-24_v3.84_enriched1,r01168,1168,Mortex,MORTEX,Furnace,"[""Furnace""]",12,9,9,13,{}
2026-01-24_v3.84_enriched1,r01169,1169,Reznor,REZNOR,Coil,[],7,4,4,3,{}
2026-01-24_v3.84_enriched1,r01170,1170,Reznor,REZNOR,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",8,6,6,5,{}
2026-01-24_v3.84_enriched1,r01171,1171,Reznor,REZNOR,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",10,7,7,5,{}
2026-01-24_v3.84_enriched1,r01172,1172,Reznor,REZNOR,Package,"[""Packaged Unit""]",8,7,7,3,{}
2026-01-24_v3.84_enriched1,r01173,1173,Reznor,REZNOR,Package,"[""Packaged Unit""]",9,7,7,2,{}
2026-01-24_v3.84_enriched1,r01174,1174,Reznor,REZNOR,Package,"[""Packaged Unit""]",12,9,9,8,{}
2026-01-24_v3.84_enriched1,r01175,1175,Reznor,REZNOR,Package,"[""Packaged Unit""]",13,9,9,6,{}
2026-01-24_v3.84_enriched1,r01176,1176,Mammoth,MAMMOTH,Package,"[""Packaged Unit""]",12,8,8,11,{}
2026-01-24_v3.84_enriched1,r01177,1177,Mammoth,MAMMOTH,Package,"[""Packaged Unit""]",19,17,17,33,{}
2026-01-24_v3.84_enriched1,r01178,1178,Westinghouse,WESTINGHOUSE,Coil,[],9,7,7,4,{}
2026-01-24_v3.84_enriched1,r01179,1179,Westinghouse,WESTINGHOUSE,Coil,[],10,7,7,7,{}
2026-01-24_v3.84_enriched1,r01180,1180,Westinghouse,WESTINGHOUSE,Coil,[],12,9,9,7,{}
2026-01-24_v3.84_enriched1,r01181,1181,Westinghouse,WESTINGHOUSE,Furnace,"[""Furnace""]",11,8,8,9,{}
2026-01-24_v3.84_enriched1,r01182,1182,Westinghouse,WESTINGHOUSE,Furnace,"[""Furnace""]",12,9,9,14,{}
2026-01-24_v3.84_enriched1,r01183,1183,Westinghouse,WESTINGHOUSE,Furnace,"[""Furnace""]",13,11,11,14,{}
2026-01-24_v3.84_enriched1,r01184,1184,Paloma,PALOMA,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",8,7,7,3,{}
2026-01-24_v3.84_enriched1,r01185,1185,Paloma,PALOMA,Air Handler,"[""Air Handling Unit""]",9,7,7,2,{}
2026-01-24_v3.84_enriched1,r01186,1186,Paloma,PALOMA,Air Handler,"[""Air Handling Unit""]",10,8,8,10,{}
2026-01-24_v3.84_enriched1,r01187,1187,Paloma,PALOMA,Air Handler,"[""Air Handling Unit""]",11,9,9,34,{}
2026-01-24_v3.84_enriched1,r01188,1188,Paloma,PALOMA,Air Handler,"[""Air Handling Unit""]",11,10,10,1,{}
2026-01-24_v3.84_enriched1,r01189,1189,Paloma,PALOMA,Air Handler,"[""Air Handling Unit""]",12,9,9,5,{}
2026-01-24_v3.84_enriched1,r01190,1190,Paloma,PALOMA,Air Handler,"[""Air Handling Unit""]",12,10,10,15,{}
2026-01-24_v3.84_enriched1,r01191,1191,Paloma,PALOMA,Air Handler,"[""Air Handling Unit""]",12,10,10,7,{}
2026-01-24_v3.84_enriched1,r01192,1192,Paloma,PALOMA,Air Handler,"[""Air Handling Unit""]",13,10,10,9,{}
2026-01-24_v3.84_enriched1,r01193,1193,Paloma,PALOMA,Air Handler,"[""Air Handling Unit""]",13,10,10,2,{}
2026-01-24_v3.84_enriched1,r01194,1194,Paloma,PALOMA,Air Handler,"[""Air Handling Unit""]",14,11,11,11,{}
2026-01-24_v3.84_enriched1,r01195,1195,Paloma,PALOMA,Air Handler,"[""Air Handling Unit""]",14,12,12,12,{}
2026-01-24_v3.84_enriched1,r01196,1196,Paloma,PALOMA,Air Handler,"[""Air Handling Unit""]",15,12,12,3,{}
2026-01-24_v3.84_enriched1,r01197,1197,Paloma,PALOMA,Air Handler,"[""Air Handling Unit""]",15,13,13,15,{}
2026-01-24_v3.84_enriched1,r01198,1198,Paloma,PALOMA,Air Handler,"[""Air Handling Unit""]",15,13,13,17,{}
2026-01-24_v3.84_enriched1,r01199,1199,Paloma,PALOMA,Air Handler,"[""Air Handling Unit""]",17,14,14,13,{}
2026-01-24_v3.84_enriched1,r01200,1200,Paloma,PALOMA,Air Handler,"[""Air Handling Unit""]",18,15,15,16,{}
2026-01-24_v3.84_enriched1,r01201,1201,Paloma,PALOMA,Coil,[],9,7,7,8,{}
2026-01-24_v3.84_enriched1,r01202,1202,Paloma,PALOMA,Coil,[],9,7,7,11,{}
2026-01-24_v3.84_enriched1,r01203,1203,Paloma,PALOMA,Coil,[],10,8,8,24,{}
2026-01-24_v3.84_enriched1,r01204,1204,Paloma,PALOMA,Coil,[],11,9,9,5,{}
2026-01-24_v3.84_enriched1,r01205,1205,Paloma,PALOMA,Coil,[],12,9,9,5,{}
2026-01-24_v3.84_enriched1,r01206,1206,Paloma,PALOMA,Coil,[],13,11,11,6,{}
2026-01-24_v3.84_enriched1,r01207,1207,Paloma,PALOMA,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",10,7,7,3,{}
2026-01-24_v3.84_enriched1,r01208,1208,Paloma,PALOMA,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",10,9,9,21,{}
2026-01-24_v3.84_enriched1,r01209,1209,Paloma,PALOMA,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",11,9,9,21,{}
2026-01-24_v3.84_enriched1,r01210,1210,Paloma,PALOMA,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",11,9,9,8,{}
2026-01-24_v3.84_enriched1,r01211,1211,Paloma,PALOMA,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",12,10,10,22,{}
2026-01-24_v3.84_enriched1,r01212,1212,Paloma,PALOMA,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",12,10,10,22,{}
2026-01-24_v3.84_enriched1,r01213,1213,Paloma,PALOMA,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",13,11,11,7,{}
